trade_id,strategy,symbol,allocation,entry_date,exit_date,entry_price,exit_price,side,holding_days,is_open_trade,profit_pct,mfe_pct,mae_pct,profit_capture,giveback_pct,max_high,min_low,best_date,worst_date,bar_count,holding_calendar_days,had_profit_then_loss,deep_mae_profit,allocation_trade,holding_days_trade,is_open_trade_trade
776,Sub-B,SUBB_T0776,IBIT:23.9%(比特币); GLDM:54.3%(黄金); QQQM:23.4%(Nasdaq 100); VGLT:15.0%(长期国债),2016-04-29,2016-05-04,1.0,0.9981981021479605,long,4,False,-0.0018018978520395468,0.009231366750692915,-0.0018018978520395468,-0.19519296553831475,0.011033264602732462,1.009231366750693,0.9981981021479605,2016-04-29,2016-05-04,5,5,True,False,IBIT:23.9%(比特币); GLDM:54.3%(黄金); QQQM:23.4%(Nasdaq 100); VGLT:15.0%(长期国债),4,False
777,Sub-B,SUBB_T0777,IBIT:18.4%(比特币); GLDM:44.6%(黄金); QQQM:27.1%(Nasdaq 100); VGLT:45.8%(长期国债),2016-05-05,2016-05-05,1.0,1.000988075230966,long,1,False,0.0009880752309658902,0.0009880752309658902,0.0,1.0,0.0,1.000988075230966,1.0,2016-05-05,2016-05-05,2,0,False,False,IBIT:18.4%(比特币); GLDM:44.6%(黄金); QQQM:27.1%(Nasdaq 100); VGLT:45.8%(长期国债),1,False
778,Sub-B,SUBB_T0778,IBIT:18.4%(比特币); GLDM:44.6%(黄金); QQQM:27.1%(Nasdaq 100); VGLT:45.8%(长期国债),2016-05-06,2016-05-11,1.0,1.0085804499285915,long,4,False,0.008580449928591527,0.008997684095876313,0.0,0.9536287156962971,0.0004172341672847857,1.0089976840958763,1.0,2016-05-06,2016-05-06,5,5,False,False,IBIT:18.4%(比特币); GLDM:44.6%(黄金); QQQM:27.1%(Nasdaq 100); VGLT:45.8%(长期国债),4,False
779,Sub-B,SUBB_T0779,IBIT:17.3%(比特币); GLDM:43.5%(黄金); QQQM:26.8%(Nasdaq 100); VGLT:47.6%(长期国债),2016-05-12,2016-05-12,1.0,0.9940432674540649,long,1,False,-0.005956732545935095,0.0,-0.005956732545935095,,0.005956732545935095,1.0,0.9940432674540649,2016-05-12,2016-05-12,2,0,False,False,IBIT:17.3%(比特币); GLDM:43.5%(黄金); QQQM:26.8%(Nasdaq 100); VGLT:47.6%(长期国债),1,False
780,Sub-B,SUBB_T0780,IBIT:17.3%(比特币); GLDM:43.5%(黄金); QQQM:26.8%(Nasdaq 100); VGLT:47.6%(长期国债),2016-05-13,2016-05-18,1.0,0.9905259317551004,long,4,False,-0.009474068244899603,0.005826081945047523,-0.009474068244899603,-1.6261474408119267,0.015300150189947126,1.0058260819450475,0.9905259317551004,2016-05-13,2016-05-18,5,5,True,False,IBIT:17.3%(比特币); GLDM:43.5%(黄金); QQQM:26.8%(Nasdaq 100); VGLT:47.6%(长期国债),4,False
781,Sub-B,SUBB_T0781,IBIT:17.6%(比特币); GLDM:44.9%(黄金); QQQM:25.8%(Nasdaq 100); VGLT:47.0%(长期国债),2016-05-19,2016-05-19,1.0,0.9937917102646014,long,1,False,-0.006208289735398553,0.0,-0.006208289735398553,,0.006208289735398553,1.0,0.9937917102646014,2016-05-19,2016-05-19,2,0,False,False,IBIT:17.6%(比特币); GLDM:44.9%(黄金); QQQM:25.8%(Nasdaq 100); VGLT:47.0%(长期国债),1,False
782,Sub-B,SUBB_T0782,IBIT:17.6%(比特币); GLDM:44.9%(黄金); QQQM:25.8%(Nasdaq 100); VGLT:47.0%(长期国债),2016-05-20,2016-05-25,1.0,1.0004711908275834,long,4,False,0.0004711908275834009,0.004186160032963571,0.0,0.112559200764674,0.0037149692053801697,1.0041861600329636,1.0,2016-05-23,2016-05-20,5,5,False,False,IBIT:17.6%(比特币); GLDM:44.9%(黄金); QQQM:25.8%(Nasdaq 100); VGLT:47.0%(长期国债),4,False
783,Sub-B,SUBB_T0783,BIL:11.1%(BIL); IBIT:22.1%(比特币); GLDM:21.7%(黄金); QQQM:22.7%(Nasdaq 100); VGLT:44.6%(长期国债),2016-05-26,2016-05-26,1.0,1.0031377688839056,long,1,False,0.0031377688839056006,0.0031377688839056006,0.0,1.0,0.0,1.0031377688839056,1.0,2016-05-26,2016-05-26,2,0,False,False,BIL:11.1%(BIL); IBIT:22.1%(比特币); GLDM:21.7%(黄金); QQQM:22.7%(Nasdaq 100); VGLT:44.6%(长期国债),1,False
784,Sub-B,SUBB_T0784,BIL:11.1%(BIL); IBIT:22.1%(比特币); GLDM:21.7%(黄金); QQQM:22.7%(Nasdaq 100); VGLT:44.6%(长期国债),2016-05-27,2016-06-01,1.0,1.041230984555872,long,3,False,0.04123098455587204,0.04123098455587204,0.0,1.0,0.0,1.041230984555872,1.0,2016-06-01,2016-05-27,4,5,False,False,BIL:11.1%(BIL); IBIT:22.1%(比特币); GLDM:21.7%(黄金); QQQM:22.7%(Nasdaq 100); VGLT:44.6%(长期国债),3,False
785,Sub-B,SUBB_T0785,BIL:11.1%(BIL); IBIT:10.2%(比特币); GLDM:25.0%(黄金); QQQM:25.6%(Nasdaq 100); VGLT:53.3%(长期国债),2016-06-02,2016-06-02,1.0,1.0035918933424557,long,1,False,0.0035918933424556876,0.0035918933424556876,0.0,1.0,0.0,1.0035918933424557,1.0,2016-06-02,2016-06-02,2,0,False,False,BIL:11.1%(BIL); IBIT:10.2%(比特币); GLDM:25.0%(黄金); QQQM:25.6%(Nasdaq 100); VGLT:53.3%(长期国债),1,False
786,Sub-B,SUBB_T0786,BIL:11.1%(BIL); IBIT:10.2%(比特币); GLDM:25.0%(黄金); QQQM:25.6%(Nasdaq 100); VGLT:53.3%(长期国债),2016-06-03,2016-06-08,1.0,1.024189593378373,long,4,False,0.024189593378372898,0.024189593378372898,0.0,1.0,0.0,1.024189593378373,1.0,2016-06-08,2016-06-03,5,5,False,False,BIL:11.1%(BIL); IBIT:10.2%(比特币); GLDM:25.0%(黄金); QQQM:25.6%(Nasdaq 100); VGLT:53.3%(长期国债),4,False
787,Sub-B,SUBB_T0787,IBIT:10.5%(比特币); GLDM:47.4%(黄金); QQQM:28.6%(Nasdaq 100); VGLT:50.7%(长期国债),2016-06-09,2016-06-09,1.0,1.0031322370047535,long,1,False,0.003132237004753513,0.003132237004753513,0.0,1.0,0.0,1.0031322370047535,1.0,2016-06-09,2016-06-09,2,0,False,False,IBIT:10.5%(比特币); GLDM:47.4%(黄金); QQQM:28.6%(Nasdaq 100); VGLT:50.7%(长期国债),1,False
788,Sub-B,SUBB_T0788,IBIT:10.5%(比特币); GLDM:47.4%(黄金); QQQM:28.6%(Nasdaq 100); VGLT:50.7%(长期国债),2016-06-10,2016-06-15,1.0,1.0311759886290661,long,4,False,0.03117598862906612,0.03117598862906612,0.0,1.0,0.0,1.0311759886290661,1.0,2016-06-15,2016-06-10,5,5,False,False,IBIT:10.5%(比特币); GLDM:47.4%(黄金); QQQM:28.6%(Nasdaq 100); VGLT:50.7%(长期国债),4,False
789,Sub-B,SUBB_T0789,IBIT:5.0%(比特币); GLDM:56.3%(黄金); VGLT:63.0%(长期国债),2016-06-16,2016-06-16,1.0,1.009230707406854,long,1,False,0.009230707406854055,0.009230707406854055,0.0,1.0,0.0,1.009230707406854,1.0,2016-06-16,2016-06-16,2,0,False,False,IBIT:5.0%(比特币); GLDM:56.3%(黄金); VGLT:63.0%(长期国债),1,False
790,Sub-B,SUBB_T0790,IBIT:5.0%(比特币); GLDM:56.3%(黄金); VGLT:63.0%(长期国债),2016-06-17,2016-06-22,1.0,0.9676066000434751,long,4,False,-0.032393399956524904,0.0007436526824442513,-0.032393399956524904,-43.559850883686295,0.033137052638969156,1.0007436526824443,0.9676066000434751,2016-06-17,2016-06-22,5,5,True,False,IBIT:5.0%(比特币); GLDM:56.3%(黄金); VGLT:63.0%(长期国债),4,False
791,Sub-B,SUBB_T0791,IBIT:5.3%(比特币); PDBC:15.5%(大宗商品); GLDM:46.7%(黄金); QQQM:27.5%(Nasdaq 100); VGLT:34.7%(长期国债),2016-06-23,2016-06-23,1.0,0.9914563423146785,long,1,False,-0.008543657685321504,0.0,-0.008543657685321504,,0.008543657685321504,1.0,0.9914563423146785,2016-06-23,2016-06-23,2,0,False,False,IBIT:5.3%(比特币); PDBC:15.5%(大宗商品); GLDM:46.7%(黄金); QQQM:27.5%(Nasdaq 100); VGLT:34.7%(长期国债),1,False
792,Sub-B,SUBB_T0792,IBIT:5.3%(比特币); PDBC:15.5%(大宗商品); GLDM:46.7%(黄金); QQQM:27.5%(Nasdaq 100); VGLT:34.7%(长期国债),2016-06-24,2016-06-29,1.0,1.0635196463741072,long,4,False,0.06351964637410723,0.06351964637410723,0.0,1.0,0.0,1.0635196463741072,1.0,2016-06-29,2016-06-24,5,5,False,False,IBIT:5.3%(比特币); PDBC:15.5%(大宗商品); GLDM:46.7%(黄金); QQQM:27.5%(Nasdaq 100); VGLT:34.7%(长期国债),4,False
793,Sub-B,SUBB_T0793,IBIT:8.0%(比特币); GLDM:51.1%(黄金); VGLT:54.1%(长期国债),2016-06-30,2016-06-30,1.0,1.0086804878586653,long,1,False,0.008680487858665265,0.008680487858665265,0.0,1.0,0.0,1.0086804878586653,1.0,2016-06-30,2016-06-30,2,0,False,False,IBIT:8.0%(比特币); GLDM:51.1%(黄金); VGLT:54.1%(长期国债),1,False
794,Sub-B,SUBB_T0794,IBIT:8.0%(比特币); GLDM:51.1%(黄金); VGLT:54.1%(长期国债),2016-07-01,2016-07-06,1.0,1.0268005279919616,long,3,False,0.026800527991961642,0.026800527991961642,0.0,1.0,0.0,1.0268005279919616,1.0,2016-07-06,2016-07-01,4,5,False,False,IBIT:8.0%(比特币); GLDM:51.1%(黄金); VGLT:54.1%(长期国债),3,False
795,Sub-B,SUBB_T0795,IBIT:7.7%(比特币); GLDM:53.5%(黄金); VGLT:53.0%(长期国债),2016-07-07,2016-07-07,1.0,0.9937187414563091,long,1,False,-0.006281258543690882,0.0,-0.006281258543690882,,0.006281258543690882,1.0,0.9937187414563091,2016-07-07,2016-07-07,2,0,False,False,IBIT:7.7%(比特币); GLDM:53.5%(黄金); VGLT:53.0%(长期国债),1,False
796,Sub-B,SUBB_T0796,IBIT:7.7%(比特币); GLDM:53.5%(黄金); VGLT:53.0%(长期国债),2016-07-08,2016-07-13,1.0,0.9925164683207234,long,4,False,-0.007483531679276623,0.010210067476742468,-0.017313060116356027,-0.7329561431717639,0.01769359915601909,1.0102100674767425,0.982686939883644,2016-07-08,2016-07-12,5,5,True,False,IBIT:7.7%(比特币); GLDM:53.5%(黄金); VGLT:53.0%(长期国债),4,False
797,Sub-B,SUBB_T0797,IBIT:12.6%(比特币); EMXC:12.1%(新兴市场(除中国)); GLDM:55.0%(黄金); VGLT:32.3%(长期国债),2016-07-14,2016-07-14,1.0,0.9885916971268656,long,1,False,-0.011408302873134435,0.0,-0.011408302873134435,,0.011408302873134435,1.0,0.9885916971268656,2016-07-14,2016-07-14,2,0,False,False,IBIT:12.6%(比特币); EMXC:12.1%(新兴市场(除中国)); GLDM:55.0%(黄金); VGLT:32.3%(长期国债),1,False
798,Sub-B,SUBB_T0798,IBIT:12.6%(比特币); EMXC:12.1%(新兴市场(除中国)); GLDM:55.0%(黄金); VGLT:32.3%(长期国债),2016-07-15,2016-07-20,1.0,0.989106730141791,long,4,False,-0.010893269858209043,0.0,-0.010893269858209043,,0.010893269858209043,1.0,0.989106730141791,2016-07-15,2016-07-20,5,5,False,False,IBIT:12.6%(比特币); EMXC:12.1%(新兴市场(除中国)); GLDM:55.0%(黄金); VGLT:32.3%(长期国债),4,False
799,Sub-B,SUBB_T0799,IBIT:19.6%(比特币); EMXC:10.7%(新兴市场(除中国)); GLDM:50.9%(黄金); VGLT:29.6%(长期国债),2016-07-21,2016-07-21,1.0,1.0085327720196795,long,1,False,0.008532772019679502,0.008532772019679502,0.0,1.0,0.0,1.0085327720196795,1.0,2016-07-21,2016-07-21,2,0,False,False,IBIT:19.6%(比特币); EMXC:10.7%(新兴市场(除中国)); GLDM:50.9%(黄金); VGLT:29.6%(长期国债),1,False
800,Sub-B,SUBB_T0800,IBIT:19.6%(比特币); EMXC:10.7%(新兴市场(除中国)); GLDM:50.9%(黄金); VGLT:29.6%(长期国债),2016-07-22,2016-07-27,1.0,1.0047165322545704,long,4,False,0.00471653225457036,0.00471653225457036,-0.010935751133524185,1.0,0.0,1.0047165322545704,0.9890642488664758,2016-07-27,2016-07-25,5,5,False,False,IBIT:19.6%(比特币); EMXC:10.7%(新兴市场(除中国)); GLDM:50.9%(黄金); VGLT:29.6%(长期国债),4,False
801,Sub-B,SUBB_T0801,IBIT:15.6%(比特币); EMXC:13.4%(新兴市场(除中国)); GLDM:36.1%(黄金); QQQM:23.4%(Nasdaq 100); VGLT:26.1%(长期国债),2016-07-28,2016-07-28,1.0,0.9982164340141568,long,1,False,-0.0017835659858431718,0.0,-0.0017835659858431718,,0.0017835659858431718,1.0,0.9982164340141568,2016-07-28,2016-07-28,2,0,False,False,IBIT:15.6%(比特币); EMXC:13.4%(新兴市场(除中国)); GLDM:36.1%(黄金); QQQM:23.4%(Nasdaq 100); VGLT:26.1%(长期国债),1,False
802,Sub-B,SUBB_T0802,IBIT:15.6%(比特币); EMXC:13.4%(新兴市场(除中国)); GLDM:36.1%(黄金); QQQM:23.4%(Nasdaq 100); VGLT:26.1%(长期国债),2016-07-29,2016-08-03,1.0,0.9814344243352612,long,4,False,-0.01856557566473882,0.007339594165387098,-0.023480339478980206,-2.529509840243279,0.025905169830125918,1.007339594165387,0.9765196605210198,2016-07-29,2016-08-02,5,5,True,False,IBIT:15.6%(比特币); EMXC:13.4%(新兴市场(除中国)); GLDM:36.1%(黄金); QQQM:23.4%(Nasdaq 100); VGLT:26.1%(长期国债),4,False
803,Sub-B,SUBB_T0803,IBIT:10.8%(比特币); EMXC:15.5%(新兴市场(除中国)); GLDM:36.0%(黄金); QQQM:23.9%(Nasdaq 100); VGLT:26.9%(长期国债),2016-08-04,2016-08-04,1.0,1.0072746657861023,long,1,False,0.007274665786102252,0.007274665786102252,0.0,1.0,0.0,1.0072746657861023,1.0,2016-08-04,2016-08-04,2,0,False,False,IBIT:10.8%(比特币); EMXC:15.5%(新兴市场(除中国)); GLDM:36.0%(黄金); QQQM:23.9%(Nasdaq 100); VGLT:26.9%(长期国债),1,False
804,Sub-B,SUBB_T0804,IBIT:10.8%(比特币); EMXC:15.5%(新兴市场(除中国)); GLDM:36.0%(黄金); QQQM:23.9%(Nasdaq 100); VGLT:26.9%(长期国债),2016-08-05,2016-08-10,1.0,1.005965942029816,long,4,False,0.005965942029815929,0.005965942029815929,-0.006103975552527396,1.0,0.0,1.005965942029816,0.9938960244474726,2016-08-10,2016-08-05,5,5,False,False,IBIT:10.8%(比特币); EMXC:15.5%(新兴市场(除中国)); GLDM:36.0%(黄金); QQQM:23.9%(Nasdaq 100); VGLT:26.9%(长期国债),4,False
805,Sub-B,SUBB_T0805,IBIT:9.2%(比特币); EMXC:12.6%(新兴市场(除中国)); GLDM:17.8%(黄金); QQQM:49.1%(Nasdaq 100); VGLT:28.4%(长期国债),2016-08-11,2016-08-11,1.0,0.9975919461045477,long,1,False,-0.002408053895452289,0.0,-0.002408053895452289,,0.002408053895452289,1.0,0.9975919461045477,2016-08-11,2016-08-11,2,0,False,False,IBIT:9.2%(比特币); EMXC:12.6%(新兴市场(除中国)); GLDM:17.8%(黄金); QQQM:49.1%(Nasdaq 100); VGLT:28.4%(长期国债),1,False
806,Sub-B,SUBB_T0806,IBIT:9.2%(比特币); EMXC:12.6%(新兴市场(除中国)); GLDM:17.8%(黄金); QQQM:49.1%(Nasdaq 100); VGLT:28.4%(长期国债),2016-08-12,2016-08-17,1.0,0.9991049131245253,long,4,False,-0.0008950868754746821,0.0012984741893380392,-0.0020468263645092577,-0.6893374414558032,0.0021935610648127213,1.001298474189338,0.9979531736354907,2016-08-12,2016-08-16,5,5,True,False,IBIT:9.2%(比特币); EMXC:12.6%(新兴市场(除中国)); GLDM:17.8%(黄金); QQQM:49.1%(Nasdaq 100); VGLT:28.4%(长期国债),4,False
807,Sub-B,SUBB_T0807,IBIT:9.7%(比特币); PDBC:12.0%(大宗商品); EMXC:17.6%(新兴市场(除中国)); GLDM:21.1%(黄金); QQQM:28.5%(Nasdaq 100); VGLT:25.9%(长期国债),2016-08-18,2016-08-18,1.0,1.0027747382185233,long,1,False,0.002774738218523254,0.002774738218523254,0.0,1.0,0.0,1.0027747382185233,1.0,2016-08-18,2016-08-18,2,0,False,False,IBIT:9.7%(比特币); PDBC:12.0%(大宗商品); EMXC:17.6%(新兴市场(除中国)); GLDM:21.1%(黄金); QQQM:28.5%(Nasdaq 100); VGLT:25.9%(长期国债),1,False
808,Sub-B,SUBB_T0808,IBIT:9.7%(比特币); PDBC:12.0%(大宗商品); EMXC:17.6%(新兴市场(除中国)); GLDM:21.1%(黄金); QQQM:28.5%(Nasdaq 100); VGLT:25.9%(长期国债),2016-08-19,2016-08-24,1.0,0.9898199516255002,long,4,False,-0.010180048374499817,0.0,-0.010180048374499817,,0.010180048374499817,1.0,0.9898199516255002,2016-08-19,2016-08-24,5,5,False,False,IBIT:9.7%(比特币); PDBC:12.0%(大宗商品); EMXC:17.6%(新兴市场(除中国)); GLDM:21.1%(黄金); QQQM:28.5%(Nasdaq 100); VGLT:25.9%(长期国债),4,False
809,Sub-B,SUBB_T0809,IBIT:9.6%(比特币); PDBC:12.5%(大宗商品); EMXC:17.0%(新兴市场(除中国)); GLDM:30.9%(黄金); QQQM:39.1%(Nasdaq 100); VGLT:25.9%(长期国债),2016-08-25,2016-08-25,1.0,0.9985922331915553,long,1,False,-0.001407766808444677,0.0,-0.001407766808444677,,0.001407766808444677,1.0,0.9985922331915553,2016-08-25,2016-08-25,2,0,False,False,IBIT:9.6%(比特币); PDBC:12.5%(大宗商品); EMXC:17.0%(新兴市场(除中国)); GLDM:30.9%(黄金); QQQM:39.1%(Nasdaq 100); VGLT:25.9%(长期国债),1,False
810,Sub-B,SUBB_T0810,IBIT:9.6%(比特币); PDBC:12.5%(大宗商品); EMXC:17.0%(新兴市场(除中国)); GLDM:30.9%(黄金); QQQM:39.1%(Nasdaq 100); VGLT:25.9%(长期国债),2016-08-26,2016-08-31,1.0,0.9890372200479552,long,4,False,-0.010962779952044754,0.0007220143265085355,-0.010962779952044754,-15.18360446538197,0.01168479427855329,1.0007220143265085,0.9890372200479552,2016-08-29,2016-08-31,5,5,True,False,IBIT:9.6%(比特币); PDBC:12.5%(大宗商品); EMXC:17.0%(新兴市场(除中国)); GLDM:30.9%(黄金); QQQM:39.1%(Nasdaq 100); VGLT:25.9%(长期国债),4,False
811,Sub-B,SUBB_T0811,IBIT:15.9%(比特币); EMXC:17.3%(新兴市场(除中国)); QQQM:114.1%(Nasdaq 100); VGLT:9.8%(长期国债),2016-09-01,2016-09-01,1.0,1.0019333936305357,long,1,False,0.0019333936305356847,0.0019333936305356847,0.0,1.0,0.0,1.0019333936305357,1.0,2016-09-01,2016-09-01,2,0,False,False,IBIT:15.9%(比特币); EMXC:17.3%(新兴市场(除中国)); QQQM:114.1%(Nasdaq 100); VGLT:9.8%(长期国债),1,False
812,Sub-B,SUBB_T0812,IBIT:15.9%(比特币); EMXC:17.3%(新兴市场(除中国)); QQQM:114.1%(Nasdaq 100); VGLT:9.8%(长期国债),2016-09-02,2016-09-07,1.0,1.0266707701301792,long,3,False,0.026670770130179156,0.026670770130179156,0.0,1.0,0.0,1.0266707701301792,1.0,2016-09-07,2016-09-02,4,5,False,False,IBIT:15.9%(比特币); EMXC:17.3%(新兴市场(除中国)); QQQM:114.1%(Nasdaq 100); VGLT:9.8%(长期国债),3,False
813,Sub-B,SUBB_T0813,IBIT:17.8%(比特币); PDBC:12.3%(大宗商品); EMXC:13.8%(新兴市场(除中国)); GLDM:56.5%(黄金); VGLT:27.8%(长期国债),2016-09-08,2016-09-08,1.0,0.9946801973577564,long,1,False,-0.005319802642243632,0.0,-0.005319802642243632,,0.005319802642243632,1.0,0.9946801973577564,2016-09-08,2016-09-08,2,0,False,False,IBIT:17.8%(比特币); PDBC:12.3%(大宗商品); EMXC:13.8%(新兴市场(除中国)); GLDM:56.5%(黄金); VGLT:27.8%(长期国债),1,False
814,Sub-B,SUBB_T0814,IBIT:17.8%(比特币); PDBC:12.3%(大宗商品); EMXC:13.8%(新兴市场(除中国)); GLDM:56.5%(黄金); VGLT:27.8%(长期国债),2016-09-09,2016-09-14,1.0,0.9633561509647405,long,4,False,-0.036643849035259524,0.0,-0.03881480274336613,,0.036643849035259524,1.0,0.9611851972566339,2016-09-09,2016-09-13,5,5,False,False,IBIT:17.8%(比特币); PDBC:12.3%(大宗商品); EMXC:13.8%(新兴市场(除中国)); GLDM:56.5%(黄金); VGLT:27.8%(长期国债),4,False
815,Sub-B,SUBB_T0815,IBIT:20.8%(比特币); EMXC:9.9%(新兴市场(除中国)); GLDM:29.8%(黄金); QQQM:77.5%(Nasdaq 100); VGLT:14.8%(长期国债),2016-09-15,2016-09-15,1.0,0.9971065488060794,long,1,False,-0.002893451193920593,0.0,-0.002893451193920593,,0.002893451193920593,1.0,0.9971065488060794,2016-09-15,2016-09-15,2,0,False,False,IBIT:20.8%(比特币); EMXC:9.9%(新兴市场(除中国)); GLDM:29.8%(黄金); QQQM:77.5%(Nasdaq 100); VGLT:14.8%(长期国债),1,False
816,Sub-B,SUBB_T0816,IBIT:20.8%(比特币); EMXC:9.9%(新兴市场(除中国)); GLDM:29.8%(黄金); QQQM:77.5%(Nasdaq 100); VGLT:14.8%(长期国债),2016-09-16,2016-09-21,1.0,1.0098942471015877,long,4,False,0.009894247101587705,0.009894247101587705,-0.004195104114330994,1.0,0.0,1.0098942471015877,0.995804895885669,2016-09-21,2016-09-19,5,5,False,False,IBIT:20.8%(比特币); EMXC:9.9%(新兴市场(除中国)); GLDM:29.8%(黄金); QQQM:77.5%(Nasdaq 100); VGLT:14.8%(长期国债),4,False
817,Sub-B,SUBB_T0817,IBIT:21.8%(比特币); EMXC:17.9%(新兴市场(除中国)); GLDM:63.7%(黄金); QQQM:30.7%(Nasdaq 100); VGLT:12.9%(长期国债),2016-09-22,2016-09-22,1.0,1.0084559645556037,long,1,False,0.008455964555603712,0.008455964555603712,0.0,1.0,0.0,1.0084559645556037,1.0,2016-09-22,2016-09-22,2,0,False,False,IBIT:21.8%(比特币); EMXC:17.9%(新兴市场(除中国)); GLDM:63.7%(黄金); QQQM:30.7%(Nasdaq 100); VGLT:12.9%(长期国债),1,False
818,Sub-B,SUBB_T0818,IBIT:21.8%(比特币); EMXC:17.9%(新兴市场(除中国)); GLDM:63.7%(黄金); QQQM:30.7%(Nasdaq 100); VGLT:12.9%(长期国债),2016-09-23,2016-09-28,1.0,0.9956775250928902,long,4,False,-0.004322474907109797,0.0,-0.004870727139395514,,0.004322474907109797,1.0,0.9951292728606045,2016-09-23,2016-09-26,5,5,False,False,IBIT:21.8%(比特币); EMXC:17.9%(新兴市场(除中国)); GLDM:63.7%(黄金); QQQM:30.7%(Nasdaq 100); VGLT:12.9%(长期国债),4,False
819,Sub-B,SUBB_T0819,IBIT:21.0%(比特币); PDBC:14.4%(大宗商品); EMXC:9.7%(新兴市场(除中国)); GLDM:57.0%(黄金); VGLT:26.4%(长期国债),2016-09-29,2016-09-29,1.0,0.9945809367310089,long,1,False,-0.005419063268991109,0.0,-0.005419063268991109,,0.005419063268991109,1.0,0.9945809367310089,2016-09-29,2016-09-29,2,0,False,False,IBIT:21.0%(比特币); PDBC:14.4%(大宗商品); EMXC:9.7%(新兴市场(除中国)); GLDM:57.0%(黄金); VGLT:26.4%(长期国债),1,False
820,Sub-B,SUBB_T0820,IBIT:21.0%(比特币); PDBC:14.4%(大宗商品); EMXC:9.7%(新兴市场(除中国)); GLDM:57.0%(黄金); VGLT:26.4%(长期国债),2016-09-30,2016-10-05,1.0,0.9746987698516711,long,4,False,-0.025301230148328857,0.0,-0.026199991812774548,,0.025301230148328857,1.0,0.9738000081872255,2016-09-30,2016-10-04,5,5,False,False,IBIT:21.0%(比特币); PDBC:14.4%(大宗商品); EMXC:9.7%(新兴市场(除中国)); GLDM:57.0%(黄金); VGLT:26.4%(长期国债),4,False
821,Sub-B,SUBB_T0821,IBIT:39.2%(比特币); PDBC:12.1%(大宗商品); EMXC:14.9%(新兴市场(除中国)); QQQM:42.3%(Nasdaq 100); VGLT:12.7%(长期国债),2016-10-06,2016-10-06,1.0,0.9937747245777484,long,1,False,-0.006225275422251597,0.0,-0.006225275422251597,,0.006225275422251597,1.0,0.9937747245777484,2016-10-06,2016-10-06,2,0,False,False,IBIT:39.2%(比特币); PDBC:12.1%(大宗商品); EMXC:14.9%(新兴市场(除中国)); QQQM:42.3%(Nasdaq 100); VGLT:12.7%(长期国债),1,False
822,Sub-B,SUBB_T0822,IBIT:39.2%(比特币); PDBC:12.1%(大宗商品); EMXC:14.9%(新兴市场(除中国)); QQQM:42.3%(Nasdaq 100); VGLT:12.7%(长期国债),2016-10-07,2016-10-12,1.0,1.0087438280023577,long,4,False,0.008743828002357734,0.01317389043737438,0.0,0.6637240566045288,0.004430062435016646,1.0131738904373744,1.0,2016-10-11,2016-10-07,5,5,False,False,IBIT:39.2%(比特币); PDBC:12.1%(大宗商品); EMXC:14.9%(新兴市场(除中国)); QQQM:42.3%(Nasdaq 100); VGLT:12.7%(长期国债),4,False
823,Sub-B,SUBB_T0823,IBIT:28.8%(比特币); PDBC:13.5%(大宗商品); EMXC:16.6%(新兴市场(除中国)); QQQM:55.6%(Nasdaq 100); VGLT:13.3%(长期国债),2016-10-13,2016-10-13,1.0,0.9988085953148657,long,1,False,-0.0011914046851343452,0.0,-0.0011914046851343452,,0.0011914046851343452,1.0,0.9988085953148657,2016-10-13,2016-10-13,2,0,False,False,IBIT:28.8%(比特币); PDBC:13.5%(大宗商品); EMXC:16.6%(新兴市场(除中国)); QQQM:55.6%(Nasdaq 100); VGLT:13.3%(长期国债),1,False
824,Sub-B,SUBB_T0824,IBIT:28.8%(比特币); PDBC:13.5%(大宗商品); EMXC:16.6%(新兴市场(除中国)); QQQM:55.6%(Nasdaq 100); VGLT:13.3%(长期国债),2016-10-14,2016-10-19,1.0,1.0053166754169591,long,4,False,0.005316675416959127,0.006719304876459997,-0.001289750713951543,0.7912537851326322,0.0014026294595008704,1.00671930487646,0.9987102492860485,2016-10-18,2016-10-17,5,5,False,False,IBIT:28.8%(比特币); PDBC:13.5%(大宗商品); EMXC:16.6%(新兴市场(除中国)); QQQM:55.6%(Nasdaq 100); VGLT:13.3%(长期国债),4,False
825,Sub-B,SUBB_T0825,IBIT:27.2%(比特币); PDBC:12.8%(大宗商品); EMXC:9.3%(新兴市场(除中国)); QQQM:50.3%(Nasdaq 100); VGLT:25.6%(长期国债),2016-10-20,2016-10-20,1.0,0.9979224734748875,long,1,False,-0.0020775265251125052,0.0,-0.0020775265251125052,,0.0020775265251125052,1.0,0.9979224734748875,2016-10-20,2016-10-20,2,0,False,False,IBIT:27.2%(比特币); PDBC:12.8%(大宗商品); EMXC:9.3%(新兴市场(除中国)); QQQM:50.3%(Nasdaq 100); VGLT:25.6%(长期国债),1,False
826,Sub-B,SUBB_T0826,IBIT:27.2%(比特币); PDBC:12.8%(大宗商品); EMXC:9.3%(新兴市场(除中国)); QQQM:50.3%(Nasdaq 100); VGLT:25.6%(长期国债),2016-10-21,2016-10-26,1.0,1.0192131859345663,long,4,False,0.019213185934566335,0.019213185934566335,0.0,1.0,0.0,1.0192131859345663,1.0,2016-10-26,2016-10-21,5,5,False,False,IBIT:27.2%(比特币); PDBC:12.8%(大宗商品); EMXC:9.3%(新兴市场(除中国)); QQQM:50.3%(Nasdaq 100); VGLT:25.6%(长期国债),4,False
