date,baseline_ret,baseline_scale,official_top1_volume_half_ret,official_top1_volume_half_scale,official_top1_volume_cash_ret,official_top1_volume_cash_scale,official_top3_volume_half_ret,official_top3_volume_half_scale,official_top3_volume_cash_ret,official_top3_volume_cash_scale
2010-03-24,0.00025191697229454135,1.0,0.00025191697229454135,1.0,0.00025191697229454135,1.0,0.00025191697229454135,1.0,0.00025191697229454135,1.0
2010-03-25,0.006601258739677096,1.0,0.006601258739677096,1.0,0.006601258739677096,1.0,0.006601258739677096,1.0,0.006601258739677096,1.0
2010-03-26,-0.005054100319367816,1.0,-0.005054100319367816,1.0,-0.005054100319367816,1.0,-0.005054100319367816,1.0,-0.005054100319367816,1.0
2010-03-29,-0.0015292107263151777,1.0,-0.0015292107263151777,1.0,-0.0015292107263151777,1.0,-0.0015292107263151777,1.0,-0.0015292107263151777,1.0
2010-03-30,0.0020606071996112085,1.0,0.0020606071996112085,1.0,0.0020606071996112085,1.0,0.0020606071996112085,1.0,0.0020606071996112085,1.0
2010-03-31,0.0032802570766026218,1.0,0.0032802570766026218,1.0,0.0032802570766026218,1.0,0.0032802570766026218,1.0,0.0032802570766026218,1.0
2010-04-01,-0.004391979696304782,1.0,-0.004391979696304782,1.0,-0.004391979696304782,1.0,-0.004391979696304782,1.0,-0.004391979696304782,1.0
2010-04-02,0.0013191607134184213,1.0,0.0013191607134184213,1.0,0.0013191607134184213,1.0,0.0013191607134184213,1.0,0.0013191607134184213,1.0
2010-04-06,0.0061810700145448205,1.0,0.0061810700145448205,1.0,0.0061810700145448205,1.0,0.0061810700145448205,1.0,0.0061810700145448205,1.0
2010-04-07,0.006355282905510462,1.0,0.006355282905510462,1.0,0.006355282905510462,1.0,0.006355282905510462,1.0,0.006355282905510462,1.0
2010-04-08,-0.0017153965763746504,1.0,-0.0017153965763746504,1.0,-0.0017153965763746504,1.0,-0.0017153965763746504,1.0,-0.0017153965763746504,1.0
2010-04-09,-0.004294135098719343,1.0,-0.004294135098719343,1.0,-0.004294135098719343,1.0,-0.004294135098719343,1.0,-0.004294135098719343,1.0
2010-04-12,0.00254248206691976,1.0,0.00254248206691976,1.0,0.00254248206691976,1.0,0.00254248206691976,1.0,0.00254248206691976,1.0
2010-04-13,0.000989168606696289,1.0,0.000989168606696289,1.0,0.000989168606696289,1.0,0.000989168606696289,1.0,0.000989168606696289,1.0
2010-04-14,-0.005241127175215965,1.0,-0.005241127175215965,1.0,-0.005241127175215965,1.0,-0.005241127175215965,1.0,-0.005241127175215965,1.0
2010-04-15,0.003006193028609161,1.0,0.003006193028609161,1.0,0.003006193028609161,1.0,0.003006193028609161,1.0,0.003006193028609161,1.0
2010-04-16,-0.0018890574177242714,1.0,-0.0018890574177242714,1.0,-0.0018890574177242714,1.0,-0.0018890574177242714,1.0,-0.0018890574177242714,1.0
2010-04-19,0.007890139392522366,1.0,0.007890139392522366,1.0,0.007890139392522366,1.0,0.007890139392522366,1.0,0.007890139392522366,1.0
2010-04-20,-0.006579010445489253,1.0,-0.006579010445489253,1.0,-0.006579010445489253,1.0,-0.006579010445489253,1.0,-0.006579010445489253,1.0
2010-04-21,-0.009644555453696801,1.0,-0.009644555453696801,1.0,-0.009644555453696801,1.0,-0.009644555453696801,1.0,-0.009644555453696801,1.0
2010-04-22,0.0018327124484878166,1.0,0.0018327124484878166,1.0,0.0018327124484878166,1.0,0.0018327124484878166,1.0,0.0018327124484878166,1.0
2010-04-23,0.0034671681821070166,1.0,0.0034671681821070166,1.0,0.0034671681821070166,1.0,0.0034671681821070166,1.0,0.0034671681821070166,1.0
2010-04-26,-0.0017373301802854346,1.0,-0.0017373301802854346,1.0,-0.0017373301802854346,1.0,-0.0017373301802854346,1.0,-0.0017373301802854346,1.0
2010-04-27,-0.0006442398081826228,1.0,-0.0006442398081826228,1.0,-0.0006442398081826228,1.0,-0.0006442398081826228,1.0,-0.0006442398081826228,1.0
2010-04-28,0.008914549763153534,1.0,0.008914549763153534,1.0,0.008914549763153534,1.0,0.008914549763153534,1.0,0.008914549763153534,1.0
2010-04-29,0.007571104581307608,1.0,0.007571104581307608,1.0,0.007571104581307608,1.0,0.007571104581307608,1.0,0.007571104581307608,1.0
2010-04-30,-0.0024683606721159768,1.0,-0.0024683606721159768,1.0,-0.0024683606721159768,1.0,-0.0024683606721159768,1.0,-0.0024683606721159768,1.0
2010-05-04,-0.005811142405095726,1.0,-0.005811142405095726,1.0,-0.005811142405095726,1.0,-0.005811142405095726,1.0,-0.005811142405095726,1.0
2010-05-05,-0.0058798626313436575,1.0,-0.0058798626313436575,1.0,-0.0058798626313436575,1.0,-0.0058798626313436575,1.0,-0.0058798626313436575,1.0
2010-05-06,0.004412863828133329,1.0,0.004412863828133329,1.0,0.004412863828133329,1.0,0.004412863828133329,1.0,0.004412863828133329,1.0
2010-05-07,0.005694081223374781,1.0,0.005694081223374781,1.0,0.005694081223374781,1.0,0.005694081223374781,1.0,0.005694081223374781,1.0
2010-05-10,0.004832353323850791,1.0,0.004832353323850791,1.0,0.004832353323850791,1.0,0.004832353323850791,1.0,0.004832353323850791,1.0
2010-05-11,-0.0019182678944533738,1.0,-0.0019182678944533738,1.0,-0.0019182678944533738,1.0,-0.0019182678944533738,1.0,-0.0019182678944533738,1.0
2010-05-12,-0.003111608495558027,1.0,-0.003111608495558027,1.0,-0.003111608495558027,1.0,-0.003111608495558027,1.0,-0.003111608495558027,1.0
2010-05-13,-0.005366188083700596,1.0,-0.005366188083700596,1.0,-0.005366188083700596,1.0,-0.005366188083700596,1.0,-0.005366188083700596,1.0
2010-05-14,0.0029219237395416986,1.0,0.0029219237395416986,1.0,0.0029219237395416986,1.0,0.0029219237395416986,1.0,0.0029219237395416986,1.0
2010-05-17,0.010765316789186574,1.0,0.010765316789186574,1.0,0.010765316789186574,1.0,0.010765316789186574,1.0,0.010765316789186574,1.0
2010-05-18,-0.010856350912667678,1.0,-0.010856350912667678,1.0,-0.010856350912667678,1.0,-0.010856350912667678,1.0,-0.010856350912667678,1.0
2010-05-19,-0.002993484700389959,1.0,-0.002993484700389959,1.0,-0.002993484700389959,1.0,-0.002993484700389959,1.0,-0.002993484700389959,1.0
2010-05-20,0.0022282908327824202,1.0,0.0022282908327824202,1.0,0.0022282908327824202,1.0,0.0022282908327824202,1.0,0.0022282908327824202,1.0
2010-05-21,-0.01013671646564851,1.0,-0.01013671646564851,1.0,-0.01013671646564851,1.0,-0.01013671646564851,1.0,-0.01013671646564851,1.0
2010-05-24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-05-25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-05-26,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-05-27,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0
2010-05-28,0.0032984248445606656,1.0,0.0032984248445606656,1.0,0.0032984248445606656,1.0,0.0032984248445606656,1.0,0.0032984248445606656,1.0
2010-05-31,0.0039183859520224296,1.0,0.0039183859520224296,1.0,0.0039183859520224296,1.0,0.0039183859520224296,1.0,0.0039183859520224296,1.0
2010-06-01,-0.005925157491278976,1.0,-0.005925157491278976,1.0,-0.005925157491278976,1.0,-0.005925157491278976,1.0,-0.005925157491278976,1.0
2010-06-02,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-06-03,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0
2010-06-04,-0.0056729795256529325,1.0,-0.0056729795256529325,1.0,-0.0056729795256529325,1.0,-0.0056729795256529325,1.0,-0.0056729795256529325,1.0
2010-06-07,-0.0059042033661056426,1.0,-0.0059042033661056426,1.0,-0.0059042033661056426,1.0,-0.0059042033661056426,1.0,-0.0059042033661056426,1.0
2010-06-08,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-06-09,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-06-10,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-06-11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-06-17,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0
2010-06-18,-0.0010477957769002844,1.0,-0.0010477957769002844,1.0,-0.0010477957769002844,1.0,-0.0010477957769002844,1.0,-0.0010477957769002844,1.0
2010-06-21,-0.0001017299200509747,1.0,-0.0001017299200509747,1.0,-0.0001017299200509747,1.0,-0.0001017299200509747,1.0,-0.0001017299200509747,1.0
2010-06-22,0.00293785435421845,1.0,0.00293785435421845,1.0,0.00293785435421845,1.0,0.00293785435421845,1.0,0.00293785435421845,1.0
2010-06-23,-0.0014142041026742325,1.0,-0.0014142041026742325,1.0,-0.0014142041026742325,1.0,-0.0014142041026742325,1.0,-0.0014142041026742325,1.0
2010-06-24,-0.005226581202495639,1.0,-0.005226581202495639,1.0,-0.005226581202495639,1.0,-0.005226581202495639,1.0,-0.005226581202495639,1.0
2010-06-25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-06-28,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0
2010-06-29,0.00605519660794962,1.0,0.00605519660794962,1.0,0.00605519660794962,1.0,0.00605519660794962,1.0,0.00605519660794962,1.0
2010-06-30,-0.008091511720929145,1.0,-0.008091511720929145,1.0,-0.008091511720929145,1.0,-0.008091511720929145,1.0,-0.008091511720929145,1.0
2010-07-01,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0
2010-07-02,0.00790489705083508,1.0,0.00790489705083508,1.0,0.00790489705083508,1.0,0.00790489705083508,1.0,0.00790489705083508,1.0
2010-07-05,0.0017029683511196048,1.0,0.0017029683511196048,1.0,0.0017029683511196048,1.0,0.0017029683511196048,1.0,0.0017029683511196048,1.0
2010-07-06,-0.004939690958086773,1.0,-0.004939690958086773,1.0,-0.004939690958086773,1.0,-0.004939690958086773,1.0,-0.004939690958086773,1.0
2010-07-07,-0.0038161416600466236,1.0,-0.0038161416600466236,1.0,-0.0038161416600466236,1.0,-0.0038161416600466236,1.0,-0.0038161416600466236,1.0
2010-07-08,0.005469802065055207,1.0,0.005469802065055207,1.0,0.005469802065055207,1.0,0.005469802065055207,1.0,0.005469802065055207,1.0
2010-07-09,0.00023264379698728632,1.0,0.00023264379698728632,1.0,0.00023264379698728632,1.0,0.00023264379698728632,1.0,0.00023264379698728632,1.0
2010-07-12,0.005045592928273557,1.0,0.005045592928273557,1.0,0.005045592928273557,1.0,0.005045592928273557,1.0,0.005045592928273557,1.0
2010-07-13,0.0040446790634776075,1.0,0.0040446790634776075,1.0,0.0040446790634776075,1.0,0.0040446790634776075,1.0,0.0040446790634776075,1.0
2010-07-14,0.0011317147215288426,1.0,0.0011317147215288426,1.0,0.0011317147215288426,1.0,0.0011317147215288426,1.0,0.0011317147215288426,1.0
2010-07-15,0.006261097193735798,1.0,0.006261097193735798,1.0,0.006261097193735798,1.0,0.006261097193735798,1.0,0.006261097193735798,1.0
2010-07-16,-0.002536758511022974,1.0,-0.002536758511022974,1.0,-0.002536758511022974,1.0,-0.002536758511022974,1.0,-0.002536758511022974,1.0
2010-07-19,-0.004957147719604871,1.0,-0.004957147719604871,1.0,-0.004957147719604871,1.0,-0.004957147719604871,1.0,-0.004957147719604871,1.0
2010-07-20,-0.0051243367276181395,1.0,-0.0030621683638090698,0.5,-0.001,0.0,-0.0030621683638090698,0.5,-0.001,0.0
2010-07-21,0.0018499540228116285,1.0,0.0013499540228116285,1.0,0.0008499540228116284,1.0,0.0013499540228116285,1.0,0.0008499540228116284,1.0
2010-07-22,-0.007073238206806054,1.0,-0.007073238206806054,1.0,-0.007073238206806054,1.0,-0.007073238206806054,1.0,-0.007073238206806054,1.0
2010-07-23,0.005676715699383106,1.0,0.005676715699383106,1.0,0.005676715699383106,1.0,0.005676715699383106,1.0,0.005676715699383106,1.0
2010-07-26,-0.0011742638967076058,1.0,-0.0011742638967076058,1.0,-0.0011742638967076058,1.0,-0.0011742638967076058,1.0,-0.0011742638967076058,1.0
2010-07-27,0.0001822220574532185,1.0,0.0001822220574532185,1.0,0.0001822220574532185,1.0,0.0001822220574532185,1.0,0.0001822220574532185,1.0
2010-07-28,-0.003813248070972941,1.0,-0.003813248070972941,1.0,-0.003813248070972941,1.0,-0.003813248070972941,1.0,-0.003813248070972941,1.0
2010-07-29,0.0029314323146567567,1.0,0.0029314323146567567,1.0,0.0029314323146567567,1.0,0.0029314323146567567,1.0,0.0029314323146567567,1.0
2010-07-30,-0.0012119758331219366,1.0,-0.0012119758331219366,1.0,-0.0012119758331219366,1.0,-0.0012119758331219366,1.0,-0.0012119758331219366,1.0
2010-08-02,-0.004050675287020411,1.0,-0.004050675287020411,1.0,-0.004050675287020411,1.0,-0.004050675287020411,1.0,-0.004050675287020411,1.0
2010-08-03,-0.0021426549942126227,1.0,-0.0021426549942126227,1.0,-0.0021426549942126227,1.0,-0.0021426549942126227,1.0,-0.0021426549942126227,1.0
2010-08-04,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-08-05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-08-06,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-08-09,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-08-10,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-08-11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-08-12,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-08-13,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0
2010-08-16,-0.006955374836583261,1.0,-0.006955374836583261,1.0,-0.006955374836583261,1.0,-0.006955374836583261,1.0,-0.006955374836583261,1.0
2010-08-17,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-08-18,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-08-19,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-08-20,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-08-23,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0
2010-08-24,-0.0027807009878908495,1.0,-0.0027807009878908495,1.0,-0.0027807009878908495,1.0,-0.0027807009878908495,1.0,-0.0027807009878908495,1.0
2010-08-25,0.008659562442208557,1.0,0.008659562442208557,1.0,0.008659562442208557,1.0,0.008659562442208557,1.0,0.008659562442208557,1.0
2010-08-26,0.0031320165143513545,1.0,0.0031320165143513545,1.0,0.0031320165143513545,1.0,0.0031320165143513545,1.0,0.0031320165143513545,1.0
2010-08-27,-0.0015872155342049332,1.0,-0.0015872155342049332,1.0,-0.0015872155342049332,1.0,-0.0015872155342049332,1.0,-0.0015872155342049332,1.0
2010-08-30,-0.006724410591712804,1.0,-0.006724410591712804,1.0,-0.006724410591712804,1.0,-0.006724410591712804,1.0,-0.006724410591712804,1.0
2010-08-31,-0.002589381558677717,1.0,-0.002589381558677717,1.0,-0.002589381558677717,1.0,-0.002589381558677717,1.0,-0.002589381558677717,1.0
2010-09-01,-0.0012981944025958203,1.0,-0.0012981944025958203,1.0,-0.0012981944025958203,1.0,-0.0012981944025958203,1.0,-0.0012981944025958203,1.0
2010-09-02,-0.0010429194280012766,1.0,-0.0010429194280012766,1.0,-0.0010429194280012766,1.0,-0.0010429194280012766,1.0,-0.0010429194280012766,1.0
2010-09-03,0.005098130605027507,1.0,0.005098130605027507,1.0,0.005098130605027507,1.0,0.005098130605027507,1.0,0.005098130605027507,1.0
2010-09-06,0.0007226041248773463,1.0,0.0007226041248773463,1.0,0.0007226041248773463,1.0,0.0007226041248773463,1.0,0.0007226041248773463,1.0
2010-09-07,0.0007960677213174616,1.0,0.0007960677213174616,1.0,0.0007960677213174616,1.0,0.0007960677213174616,1.0,0.0007960677213174616,1.0
2010-09-08,0.0012276246907860777,1.0,0.0012276246907860777,1.0,0.0012276246907860777,1.0,0.0012276246907860777,1.0,0.0012276246907860777,1.0
2010-09-09,0.005250078555655957,1.0,0.005250078555655957,1.0,0.005250078555655957,1.0,0.005250078555655957,1.0,0.005250078555655957,1.0
2010-09-10,0.0051297606815234875,1.0,0.0051297606815234875,1.0,0.0051297606815234875,1.0,0.0051297606815234875,1.0,0.0051297606815234875,1.0
2010-09-13,-0.001993886161373526,1.0,-0.001993886161373526,1.0,-0.001993886161373526,1.0,-0.001993886161373526,1.0,-0.001993886161373526,1.0
2010-09-14,-0.0020588372416652234,1.0,-0.0020588372416652234,1.0,-0.0020588372416652234,1.0,-0.0020588372416652234,1.0,-0.0020588372416652234,1.0
2010-09-15,0.004453603807965001,1.0,0.004453603807965001,1.0,0.004453603807965001,1.0,0.004453603807965001,1.0,0.004453603807965001,1.0
2010-09-16,-0.005265575316007465,1.0,-0.005265575316007465,1.0,-0.005265575316007465,1.0,-0.005265575316007465,1.0,-0.005265575316007465,1.0
2010-09-17,0.0039166383389301895,1.0,0.0039166383389301895,1.0,0.0039166383389301895,1.0,0.0039166383389301895,1.0,0.0039166383389301895,1.0
2010-09-20,0.010629213707740393,1.0,0.010629213707740393,1.0,0.010629213707740393,1.0,0.010629213707740393,1.0,0.010629213707740393,1.0
2010-09-21,0.0016273458912103855,1.0,0.0016273458912103855,1.0,0.0016273458912103855,1.0,0.0016273458912103855,1.0,0.0016273458912103855,1.0
2010-09-27,-0.005736776520661069,1.0,-0.005736776520661069,1.0,-0.005736776520661069,1.0,-0.005736776520661069,1.0,-0.005736776520661069,1.0
2010-09-28,-0.0008748451813976876,1.0,-0.0008748451813976876,1.0,-0.0008748451813976876,1.0,-0.0009374225906988438,0.5,-0.001,0.0
2010-09-29,0.0015927282760788142,1.0,0.0015927282760788142,1.0,0.0015927282760788142,1.0,0.0007963641380394071,0.5,0.0,0.0
2010-09-30,-0.0030392660632165835,1.0,-0.002019633031608292,0.5,-0.001,0.0,-0.0015196330316082918,0.5,-0.0,0.0
2010-10-08,-0.004041970514952142,1.0,-0.002020985257476071,0.5,-0.0,0.0,-0.002020985257476071,0.5,-0.0,0.0
2010-10-11,0.002786841648733107,1.0,0.0013934208243665536,0.5,0.0,0.0,0.0013934208243665536,0.5,0.0,0.0
2010-10-12,-0.0029967443798204485,1.0,-0.0034967443798204485,1.0,-0.0039967443798204485,1.0,-0.0034967443798204485,1.0,-0.0039967443798204485,1.0
2010-10-13,-0.003065651677212289,1.0,-0.003065651677212289,1.0,-0.003065651677212289,1.0,-0.003065651677212289,1.0,-0.003065651677212289,1.0
2010-10-14,-0.0005979205534332177,1.0,-0.0005979205534332177,1.0,-0.0005979205534332177,1.0,-0.0005979205534332177,1.0,-0.0005979205534332177,1.0
2010-10-15,-0.010983647089338078,1.0,-0.010983647089338078,1.0,-0.010983647089338078,1.0,-0.010983647089338078,1.0,-0.010983647089338078,1.0
2010-10-18,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-10-19,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-10-20,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-10-21,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-10-22,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-10-25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-10-26,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-10-27,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-10-28,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-10-29,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-11-01,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-11-02,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-11-03,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-11-04,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-11-05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-11-08,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-11-09,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-11-10,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-11-11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-11-12,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-11-15,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2010-11-16,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0,-0.0030000000000000027,1.0
2010-11-17,0.02230036605249941,1.0,0.02230036605249941,1.0,0.02230036605249941,1.0,0.02230036605249941,1.0,0.02230036605249941,1.0
2010-11-18,-0.001788350597358157,1.0,-0.001788350597358157,1.0,-0.001788350597358157,1.0,-0.001788350597358157,1.0,-0.001788350597358157,1.0
2010-11-19,-0.012277842527367522,1.0,-0.012277842527367522,1.0,-0.012277842527367522,1.0,-0.012277842527367522,1.0,-0.012277842527367522,1.0
2010-11-22,-0.004466703510649372,1.0,-0.004466703510649372,1.0,-0.004466703510649372,1.0,-0.004466703510649372,1.0,-0.004466703510649372,1.0
2010-11-23,0.005361750105674856,1.0,0.005361750105674856,1.0,0.005361750105674856,1.0,0.005361750105674856,1.0,0.005361750105674856,1.0
2010-11-24,-0.012613646409673773,1.0,-0.012613646409673773,1.0,-0.012613646409673773,1.0,-0.012613646409673773,1.0,-0.012613646409673773,1.0
2010-11-25,-0.001771669122199282,1.0,-0.001771669122199282,1.0,-0.001771669122199282,1.0,-0.001771669122199282,1.0,-0.001771669122199282,1.0
