date,position_before,position,return_1x,exposure_1x,nav_1x,scale_15,weight_15,return_15,nav_15,scale_17,weight_17,return_17,nav_17,scale_19,weight_19,return_19,nav_19,scale_21,weight_21,return_21,nav_21,scale_23,weight_23,return_23,nav_23,scale_25,weight_25,return_25,nav_25
2021-01-04,159915.SZ,159915.SZ,0.0383810188415909,1.0,3.2411966917519615,0.6484452637151438,0.6484452637151438,0.02488798988439131,2.5501371710499314,0.7349046322104964,0.7349046322104964,0.02820638853564349,2.7656120510365265,0.8213640007058488,0.8213640007058488,0.031524787186895664,2.9386167413618987,0.9078233692012013,0.9078233692012013,0.034843185838147835,3.151894642520069,0.994282737696554,0.994282737696554,0.03816158448940002,3.4030074770403425,1.0807421061919065,1.0807421061919065,0.04147998314065219,3.67040300403532
2021-01-05,159915.SZ,159985.SZ,0.0040322580645162,1.0,3.254266033250962,0.6293242821583067,0.6293242821583067,0.002537597911928701,2.5566083938103192,0.713234186446081,0.713234186446081,0.0028759443001858615,2.77356579725123,0.7971440907338553,0.7971440907338553,0.0032142906884430216,2.9480623097905605,0.8810539950216295,0.8810539950216295,0.0035526370767001813,3.1630921802889387,0.9649638993094037,0.9649638993094037,0.0038909834649573415,3.416248522864633,1.048873803597178,1.048873803597178,0.004229329853214502,3.6859263490336147
2021-01-06,159985.SZ,159985.SZ,0.0086004691164973,1.0,3.282254247766803,0.6429270418945628,0.6429270418945628,0.005529474167975154,2.570745093881522,0.7286506474805047,0.7286506474805047,0.006266737390371842,2.7909470057375203,0.8143742530664463,0.8143742530664463,0.0070040006127685284,2.9687105400148135,0.900097858652388,0.900097858652388,0.007741263835165216,3.1875785113915036,0.9858214642383298,0.9858214642383298,0.008478527057561904,3.4452132784010963,1.0715450698242714,1.0715450698242714,0.00921579027995859,3.719895073253682
2021-01-07,159985.SZ,159985.SZ,-0.0031007751937984,1.0,3.2720767152155883,0.6454002362010863,0.6454002362010863,-0.002001241042483957,2.565600413289882,0.7314536010278979,0.7314536010278979,-0.0022680731814818176,2.78461693368287,0.8175069658547094,0.8175069658547094,-0.0025349053204796784,2.9611851398719655,0.9035603306815209,0.9035603306815209,-0.0028017374594775392,3.1786477532711124,0.9896136955083324,0.9896136955083324,-0.0030685695984754005,3.434641401674731,1.075667060335144,1.075667060335144,-0.0033354017374732613,3.7074877287631334
2021-01-08,159985.SZ,159985.SZ,0.0038880248833592,1.0,3.284798630904607,0.6449636540433955,0.6449636540433955,0.002507634735782996,2.5720340020043873,0.7309588079158483,0.7309588079158483,0.002841986033887396,2.792530776118123,0.816953961788301,0.816953961788301,0.0031763373319917956,2.97059086277868,0.9029491156607536,0.9029491156607536,0.0035106886300961945,3.189806995797602,0.9889442695332065,0.9889442695332065,0.0038450399282005943,3.4478477350032213,1.0749394234056593,1.0749394234056593,0.004179391226304994,3.72298277044836
2021-01-11,159985.SZ,159985.SZ,0.0240123934934159,1.0,3.3636745081765227,0.6469468129334419,0.6469468129334419,0.015534741441469133,2.6119898852041925,0.7332063879912342,0.7332063879912342,0.017606040300331683,2.841696185502375,0.8194659630490264,0.8194659630490264,0.019677339159194236,3.0290441866887794,0.9057255381068187,0.9057255381068187,0.021748638018056786,3.259180953496669,0.991985113164611,0.991985113164611,0.02381993687691934,3.5299752504122277,1.0782446882224033,1.0782446882224033,0.02589123573578189,3.8193753949982927
2021-01-12,159985.SZ,159985.SZ,0.0030257186081694,1.0,3.3738520407277375,0.6383958439800834,0.6383958439800834,0.0019316061845085475,2.6170352210203265,0.7235152898440946,0.7235152898440946,0.002189153675776354,2.847917095152307,0.8086347357081057,0.8086347357081057,0.00244670116704416,3.0364553526353792,0.8937541815721168,0.8937541815721168,0.0027042486583119664,3.2679945892173583,0.978873627436128,0.978873627436128,0.002961796149579773,3.5404303175170106,1.063993073300139,1.063993073300139,0.003219343640847579,3.83167127688819
2021-01-13,159985.SZ,159915.SZ,0.0444947209653092,1.0,3.5239706458581574,0.6506771484077951,0.6506771484077951,0.02895169815690793,2.692802834805304,0.7374341015288346,0.7374341015288346,0.03281192457782899,2.9413627360823544,0.8241910546498739,0.8241910546498739,0.03667215099875004,3.1478087018281866,0.9109480077709132,0.9109480077709132,0.040532377419671105,3.4004541793129595,0.9977049608919526,0.9977049608919526,0.04439260384059216,3.6975992380277654,1.0844619140129919,1.0844619140129919,0.04825283026151322,4.016560260629792
2021-01-14,159915.SZ,159915.SZ,-0.0125619834710742,1.0,3.479702584852337,0.6253576162141766,0.6253576162141766,-0.007855732038392849,2.6716488973028487,0.7087386317094002,0.7087386317094002,-0.00890316297684523,2.9151753042689936,0.7921196472046238,0.7921196472046238,-0.009950593915297611,3.116486135713254,0.8755006626998473,0.8755006626998473,-0.01099802485374999,3.3630558997348374,0.9588816781950709,0.9588816781950709,-0.01204545579220237,3.6530599698688206,1.0422626936902943,1.0422626936902943,-0.013092886730654748,3.9639718920905165
2021-01-15,159915.SZ,159915.SZ,0.0010043521928355,1.0,3.4831974317738488,0.6225490796576005,0.6225490796576005,0.0006252585333018334,2.6733193685738734,0.7055556236119473,0.7055556236119473,0.000708626337742078,2.917241074268734,0.7885621675662942,0.7885621675662942,0.0007919941421823225,3.1189543744769312,0.8715687115206409,0.8715687115206409,0.000875361946622567,3.36599979089383,0.9545752554749877,0.9545752554749877,0.0009587297510628115,3.6565622671443503,1.0375817994293344,1.0375817994293344,0.001042097555503056,3.9681027375093465
2021-01-18,159915.SZ,159915.SZ,0.0187290969899665,1.0,3.5484345743087435,0.6233201140058678,0.6233201140058678,0.011674222871012874,2.7045282946880005,0.7064294625399836,0.7064294625399836,0.013230785920481259,2.9558384664008184,0.7895388110740993,0.7895388110740993,0.01478734896994964,3.165075441233673,0.872648159608215,0.872648159608215,0.016343912019418025,3.421013395333578,0.9557575081423307,0.9557575081423307,0.017900475068886406,3.7220164688451987,1.0388668566764465,1.0388668566764465,0.01945703811835479,4.045310263730614
2021-01-19,159915.SZ,159915.SZ,-0.0229809586342744,1.0,3.4668881461401253,0.6505739546140181,0.6505739546140181,-0.014950813139521062,2.6640933975235725,0.7373171485625539,0.7373171485625539,-0.016944254891457206,2.9057539860081487,0.8240603425110896,0.8240603425110896,-0.018937696643393342,3.105136202674135,0.9108035364596253,0.9108035364596253,-0.020931138395329483,3.349407690503575,0.9975467304081611,0.9975467304081611,-0.022924580147265627,3.636690803995714,1.0842899243566968,1.0842899243566968,-0.024918021899201767,3.944509133989909
2021-01-20,159915.SZ,159985.SZ,0.0403225806451612,1.0,3.606682023000614,0.6515702260415394,0.6515702260415394,0.026272992985545883,2.7340871046695483,0.7384462561804114,0.7384462561804114,0.029776058716952006,2.9922758873125446,0.8253222863192833,0.8253222863192833,0.03327912444835812,3.2084724167920298,0.9121983164581551,0.9121983164581551,0.03678219017976424,3.4726062411652423,0.9990743465970271,0.9990743465970271,0.04028525591117035,3.7831958237044816,1.085950376735899,1.085950376735899,0.04378832164257647,4.11723256867114
2021-01-21,159985.SZ,159915.SZ,0.0077160493827159,1.0,3.6345113595978407,0.6285500010000725,0.6285500010000725,0.004849922847222687,2.747347216184782,0.7123566678000823,0.7123566678000823,0.00549657922685238,3.008723168795758,0.7961633346000919,0.7961633346000919,0.0061432356064820715,3.228182818785282,0.8799700014001016,0.8799700014001016,0.006789891986111764,3.496184862453052,0.9637766682001113,0.9637766682001113,0.007436548365741456,3.811329742424531,1.047583335000121,1.047583335000121,0.008083204745371147,4.150513002508019
2021-01-22,159915.SZ,159915.SZ,0.0204659949622165,1.0,3.708895250773489,0.6322896704318718,0.6322896704318718,0.012940437209720218,2.7828990903291206,0.7165949598227882,0.7165949598227882,0.014665828837682918,3.0528485878092875,0.8009002492137044,0.8009002492137044,0.016391220465645614,3.281096675071401,0.8852055386046206,0.8852055386046206,0.018116612093608306,3.559523887413659,0.9695108279955369,0.9695108279955369,0.019842003721571005,3.8869541613578527,1.053816117386453,1.053816117386453,0.0215673953495337,4.240028757336489
2021-01-25,159915.SZ,159915.SZ,0.0003085467448318,1.0,3.7100396183300375,0.6285190416975392,0.6285190416975392,0.00019392750438057812,2.783438771004651,0.7123215805905445,0.7123215805905445,0.0002197845049646552,3.0535195566248916,0.7961241194835498,0.7961241194835498,0.0002456415055487323,3.2819026485985163,0.8799266583765549,0.8799266583765549,0.00027149850613280934,3.5604902928316355,0.9637291972695602,0.9637291972695602,0.00029735550671688646,3.888109968582089,1.0475317361625653,1.0475317361625653,0.0003232125073009635,4.241399187662176
2021-01-26,159915.SZ,159915.SZ,-0.027760641579272,1.0,3.6070465382406782,0.6284506511762051,0.6284506511762051,-0.017446193277562725,2.7348783602294424,0.7122440713330326,0.7122440713330326,-0.019772352381237757,2.9931442919483033,0.7960374914898599,0.7960374914898599,-0.022098511484912788,3.209377485226096,0.8798309116466873,0.8798309116466873,-0.024424670588587816,3.4735264902953586,0.9636243318035146,0.9636243318035146,-0.026750829692262845,3.78409980098776,1.047417751960342,1.047417751960342,-0.02907698879593788,4.118072071003422
2021-01-27,159915.SZ,159915.SZ,0.0044416243654821,1.0,3.623067684032356,0.6130929590428821,0.6130929590428821,0.0027231286251903843,2.7423257857785965,0.6948386869152664,0.6948386869152664,0.0030862124418824357,3.002381771102464,0.7765844147876506,0.7765844147876506,0.0034492962585744866,3.22044757897824,0.8583301426600348,0.8583301426600348,0.0038123800752665376,3.4867688934778713,0.9400758705324191,0.9400758705324191,0.004175463891958589,3.7999001730703523,1.0218215984048034,1.0218215984048034,0.00453854770865064,4.136762137565333
2021-01-28,159915.SZ,CASH,-0.0344283006948831,1.0,3.4983316203685764,0.6134693031802023,0.6134693031802023,-0.02112070563696841,2.6844059300964984,0.695265210270896,0.695265210270896,-0.023936799721897533,2.930514359958908,0.7770611173615897,0.7770611173615897,-0.026752893806826654,3.1342912868873833,0.8588570244522833,0.8588570244522833,-0.029568987891755775,3.3836686662852733,0.940652931542977,0.940652931542977,-0.032385081976684896,3.67684009446225,1.0224488386336705,1.0224488386336705,-0.03520117606161401,3.9911432452358775
2021-01-29,CASH,159941.SZ,0.0,0.0,3.4983316203685764,0.5936653098184472,0.0,0.0,2.6844059300964984,0.6728206844609069,0.0,0.0,2.930514359958908,0.7519760591033665,0.0,0.0,3.1342912868873833,0.8311314337458262,0.0,0.0,3.3836686662852733,0.9102868083882859,0.0,0.0,3.67684009446225,0.9894421830307455,0.0,0.0,3.9911432452358775
2021-02-01,159941.SZ,159941.SZ,-0.0038211692777989,1.0,3.4849639030572717,0.5936183283085898,0.5936183283085898,-0.0022683161188711246,2.6783168488556672,0.6727674387497352,0.6727674387497352,-0.0025707582680539413,2.922980715938393,0.7519165491908805,0.7519165491908805,-0.0028732004172367575,3.125285839854157,0.8310656596320257,0.8310656596320257,-0.0031756425664195742,3.372923344037958,0.9102147700731711,0.9102147700731711,-0.003478084715602391,3.6640517331279865,0.9893638805143163,0.9893638805143163,-0.003780526864785207,3.976054620976057
2021-02-02,159941.SZ,159915.SZ,0.0257000383582661,1.0,3.5745276090430167,0.642483615489615,0.642483615489615,0.01651185356264059,2.7225408244583247,0.7281480975548971,0.7281480975548971,0.01871343403765934,2.9776797227594565,0.813812579620179,0.813812579620179,0.020915014512678087,3.1906512385509744,0.899477061685461,0.899477061685461,0.02311659498769683,3.4508938469066313,0.9851415437507431,0.9851415437507431,0.02531817546271558,3.7568188378117884,1.070806025816025,1.070806025816025,0.02751975593773432,4.085474673740419
2021-02-03,159915.SZ,159915.SZ,-0.0038486209108402,1.0,3.560770607340478,0.6331686544290951,0.6331686544290951,-0.002436826123524368,2.715906465854923,0.7175911416863079,0.7175911416863079,-0.002761736273327617,2.9694561566587594,0.8020136289435205,0.8020136289435205,-0.0030866464231308656,3.1808028263180432,0.8864361162007331,0.8864361162007331,-0.0034115565729341147,3.439120927320719,0.970858603457946,0.970858603457946,-0.0037364667227373642,3.7427816092409514,1.0552810907151586,1.0552810907151586,-0.004061376872540613,4.068882021387139
2021-02-04,159915.SZ,159941.SZ,-0.0025756600128783,1.0,3.5515992728721186,0.639635080100482,0.639635080100482,-0.0016474824986490199,2.7114320574844593,0.724919757447213,0.724919757447213,-0.0018671468318022229,2.9639117460036783,0.8102044347939439,0.8102044347939439,-0.0020868111649554252,3.174165091466561,0.8954891121406748,0.8954891121406748,-0.002306475498108628,3.431188679166821,0.9807737894874058,0.9807737894874058,-0.002526139831261831,3.7333268195381337,1.0660584668341366,1.0660584668341366,-0.002745804164415033,4.0577096681883
2021-02-05,159941.SZ,159941.SZ,0.0145197319434102,1.0,3.6031675422846328,0.6394924080981975,0.6394924080981975,0.00928525834543171,2.736608404624288,0.7247580625112906,0.7247580625112906,0.010523292791489273,2.9951018571150096,0.8100237169243836,0.8100237169243836,0.011761327237546833,3.2114974858132967,0.8952893713374765,0.8952893713374765,0.012999361683604395,3.4757919418119996,0.9805550257505696,0.9805550257505696,0.014237396129661958,3.7864796723493894,1.0658206801636627,1.0658206801636627,0.015475430575719519,4.1205044724547735
2021-02-08,159941.SZ,159941.SZ,0.0047706422018347,1.0,3.620356965422137,0.6371115612244723,0.6371115612244723,0.0030394313012542602,2.7449261378685783,0.7220597693877353,0.7220597693877353,0.0034446888080881615,3.0054190509612977,0.8070079775509983,0.8070079775509983,0.0038499463149220627,3.223861578724185,0.8919561857142613,0.8919561857142613,0.004255203821755964,3.4905821449664267,0.9769043938775243,0.9769043938775243,0.004660461328589866,3.8041264144338656,1.0618526020407872,1.0618526020407872,0.005065718835423767,4.141377789572335
2021-02-09,159941.SZ,159941.SZ,-0.0003652300949598,1.0,3.6190347021038676,0.6397964638500216,0.6397964638500216,-0.00023367292324688764,2.7442847229538456,0.7251026590300247,0.7251026590300247,-0.0002648293130131394,3.0046231278987148,0.8104088542100275,0.8104088542100275,-0.000295985702779391,3.2229073617891424,0.8957150493900303,0.8957150493900303,-0.0003271420925456427,3.4894402286193196,0.9810212445700334,0.9810212445700334,-0.0003582984823118944,3.802763401713051,1.0663274397500362,1.0663274397500362,-0.0003894548720781461,4.13976490981507
2021-02-10,159941.SZ,159941.SZ,0.0043843624406283,1.0,3.6349018619231024,0.6398588091020887,0.6398588091020887,0.0028053729299323507,2.7519834650276476,0.7251733169823672,0.7251733169823672,0.003179422653923331,3.014176094738058,0.8104878248626457,0.8104878248626457,0.003553472377914311,3.2343598740758366,0.8958023327429242,0.8958023327429242,0.003927522101905292,3.5031450822404993,0.9811168406232027,0.9811168406232027,0.004301571825896271,3.8191212616224095,1.066431348503481,1.066431348503481,0.004675621549887251,4.1591208838388685
2021-02-18,159941.SZ,159941.SZ,-0.0065478355765733,1.0,3.6111011221942495,0.6398091745319375,0.6398091745319375,-0.004189365275218216,2.740454401061286,0.7251170644695293,0.7251170644695293,-0.004747947311913979,2.999864945451411,0.8104249544071209,0.8104249544071209,-0.005306529348609741,3.2171966484800874,0.8957328443447125,0.8957328443447125,-0.005865111385305502,3.4825987461342733,0.9810407342823042,0.9810407342823042,-0.006423693422001265,3.794588397496301,1.0663486242198958,1.0663486242198958,-0.006982275458697026,4.130080756161886
2021-02-19,159941.SZ,159941.SZ,-0.001098498718418,1.0,3.607134332239441,0.6384771418824341,0.6384771418824341,-0.0007013663220970415,2.738532338637139,0.7236074274667588,0.7236074274667588,-0.0007948818317099804,2.997480407308688,0.8087377130510832,0.8087377130510832,-0.0008883973413229192,3.2143384995310647,0.8938679986354078,0.8938679986354078,-0.0009819128509358582,3.479179137670791,0.9789982842197323,0.9789982842197323,-0.001075428360548797,3.790507589517024,1.0641285698040568,1.0641285698040568,-0.0011689438701617356,4.125252923578698
2021-02-22,159941.SZ,159941.SZ,-0.0102639296187683,1.0,3.570110959327893,0.6419234665621337,0.6419234665621337,-0.006588657281429507,2.720489087603747,0.7275132621037516,0.7275132621037516,-0.007467144918953441,2.9750977867155908,0.8131030576453694,0.8131030576453694,-0.008345632556477375,3.1875128115018394,0.8986928531869872,0.8986928531869872,-0.00922412019400131,3.4470867711284536,0.984282648728605,0.984282648728605,-0.010102607831525244,3.752213577857713,1.0698724442702228,1.0698724442702228,-0.010981095469049178,4.0799531273909055
2021-02-23,159941.SZ,159941.SZ,-0.0133333333333333,1.0,3.5225094798701875,0.6540495951259491,0.6540495951259491,-0.008720661268345965,2.6967646237865233,0.741256207809409,0.741256207809409,-0.00988341610412543,2.945693657339018,0.8284628204928688,0.8284628204928688,-0.01104617093990489,3.152303000112853,0.9156694331763287,0.9156694331763287,-0.01220892577568435,3.405001544597403,1.0028760458597885,1.0028760458597885,-0.013371680611463812,3.702040176308602,1.0900826585432484,1.0900826585432484,-0.014534435447243275,4.020653312033064
2021-02-24,159941.SZ,159941.SZ,-0.0195195195195195,1.0,3.453751787320169,0.6493065118569272,0.6493065118569272,-0.01267415113234241,2.6625854213762983,0.735880713437851,0.735880713437851,-0.014364037949988067,2.903381601855961,0.8224549150187745,0.8224549150187745,-0.01605392476763372,3.1016961649042556,0.9090291165996982,0.9090291165996982,-0.017743811585279375,3.3445838387424813,0.9956033181806219,0.9956033181806219,-0.019433698402925033,3.6300958440467093,1.0821775197615455,1.0821775197615455,-0.021123585220570687,3.9357226991539633
2021-02-25,159941.SZ,159941.SZ,0.0202909647779478,1.0,3.5238317431884574,0.6407918251793286,0.6407918251793286,0.013002284354710642,2.69720511414374,0.7262307352032392,0.7262307352032392,0.014735922268672064,2.946165607457203,0.8116696452271496,0.8116696452271496,0.01646956018263348,3.15277973656039,0.89710855525106,0.89710855525106,0.0182031980965949,3.4054659609097806,0.9825474652749706,0.9825474652749706,0.01993683601055632,3.70246846959207,1.067986375298881,1.067986375298881,0.021670473924517736,4.0210116752801115
2021-02-26,159941.SZ,CASH,-0.0435272045028143,1.0,3.370449198269185,0.6360710061541384,0.6360710061541384,-0.027686392763182032,2.622529233990693,0.7208804736413569,0.7208804736413569,-0.03137791179827297,2.8537210828833053,0.8056899411285753,0.8056899411285753,-0.03506943083336391,3.042213545656254,0.8904994086157937,0.8904994086157937,-0.038760949868454846,3.2734668655202275,0.9753088761030122,0.9753088761030122,-0.04245246890354579,3.545289542020354,1.0601183435902306,1.0601183435902306,-0.04614398793863672,3.835466161034869
2021-03-01,CASH,513520.SH,0.0,0.0,3.370449198269185,0.6031753168023964,0.0,0.0,2.622529233990693,0.6835986923760494,0.0,0.0,2.8537210828833053,0.7640220679497023,0.0,0.0,3.042213545656254,0.844445443523355,0.0,0.0,3.2734668655202275,0.924868819097008,0.0,0.0,3.545289542020354,1.0052921946706608,0.0,0.0,3.835466161034869
2021-03-02,513520.SH,513520.SH,-0.0090771558245082,1.0,3.339855105697907,0.6033583857960656,0.6033583857960656,-0.005476778085894622,2.608166223352355,0.6838061705688745,0.6838061705688745,-0.006207015164013906,2.8360079928479824,0.7642539553416832,0.7642539553416832,-0.006937252242133189,3.021108942915602,0.844701740114492,0.844701740114492,-0.007667489320252472,3.2483675932886507,0.9251495248873007,0.9251495248873007,-0.008397726398371755,3.515517170443458,1.0055973096601094,1.0055973096601094,-0.009127963476491037,3.8004561660016254
2021-03-03,513520.SH,513520.SH,0.0045801526717557,1.0,3.355152151983546,0.6033144644057751,0.6033144644057751,0.00276327235605697,2.6153732969773458,0.6837563929932118,0.6837563929932118,0.0031317086701978993,2.844889543667935,0.7641983215806485,0.7641983215806485,0.003500144984338829,3.031683262229289,0.8446402501680851,0.8446402501680851,0.003868581298479758,3.260934167410635,0.9250821787555219,0.9250821787555219,0.004237017612620688,3.5304124786120976,1.0055241073429586,1.0055241073429586,0.004605453926761618,3.817958991774823
2021-03-04,513520.SH,513520.SH,-0.0227963525835867,1.0,3.2786669205553496,0.6033805013525616,0.6033805013525616,-0.013754874650894306,2.579399165112126,0.6838312348662365,0.6838312348662365,-0.015588857937680214,2.8005409647233037,0.7642819683799114,0.7642819683799114,-0.01742284122446612,2.9788627261085967,0.8447327018935862,0.8447327018935862,-0.019256824511252026,3.1981389304060626,0.9251834354072611,0.9251834354072611,-0.021090807798037934,3.4559532275778952,1.005634168920936,1.005634168920936,-0.022924791084823842,3.7304330795179608
2021-03-05,513520.SH,513520.SH,-0.0139968895800933,1.0,3.232775781698432,0.5944644506007699,0.5944644506007699,-0.008320653274349804,2.5579368790030808,0.6737263773475393,0.6737263773475393,-0.00943007371092978,2.774131656995485,0.7529883040943086,0.7529883040943086,-0.010539494147509753,2.9474670198405404,0.8322502308410779,0.8322502308410779,-0.011648914584089726,3.1608840831777103,0.9115121575878473,0.9115121575878473,-0.012758335020669703,3.4118610184846916,0.9907740843346166,0.9907740843346166,-0.013867755457249675,3.6787003458215706
2021-03-08,513520.SH,513030.SH,-0.0023659305993691,1.0,3.2251272585556126,0.5922804142675994,0.5922804142675994,-0.0014012943555227202,2.5543524564927504,0.671251136169946,0.671251136169946,-0.0015881336029257497,2.76972596529207,0.7502218580722926,0.7502218580722926,-0.001774972850328779,2.942235345903084,0.8291925799746391,0.8291925799746391,-0.001961812097731808,3.1546830225438045,0.9081633018769858,0.9081633018769858,-0.002148651345134838,3.4045301187179113,0.9871340237793323,0.9871340237793323,-0.0023354905925378673,3.6701087757711384
2021-03-09,513030.SH,513030.SH,0.0416666666666667,1.0,3.35950756099543,0.598878706045438,0.598878706045438,0.02495327941855994,2.618091927073099,0.6787292001848297,0.6787292001848297,0.028280383341034596,2.8480548773401466,0.7585796943242215,0.7585796943242215,0.03160748726350925,3.0352320121249625,0.8384301884636132,0.8384301884636132,0.03493459118598391,3.2648905842577367,0.918280682603005,0.918280682603005,0.038261695108458574,3.5347932121078607,0.9981311767423967,0.9981311767423967,0.04158879903093323,3.8227441920683485
2021-03-10,513030.SH,513030.SH,0.0025531914893615,1.0,3.368085027108609,0.5882430218457182,0.5882430218457182,0.0015018970770527785,2.6220240316858257,0.6666754247584806,0.6666754247584806,0.0017021500206598158,2.8529026940084514,0.7451078276712431,0.7451078276712431,0.0019024029642668529,3.041006246502067,0.8235402305840054,0.8235402305840054,0.00210265590787389,3.2717555257332878,0.9019726334967679,0.9019726334967679,0.002302908851480927,3.542933518684179,0.9804050364095304,0.9804050364095304,0.0025031617950879645,3.832313139282328
2021-03-11,513030.SH,513030.SH,0.0254668930390493,1.0,3.4538596882404073,0.5933124430341755,0.5933124430341755,0.015109824525488378,2.661642354706212,0.6724207687720657,0.6724207687720657,0.0171244677955535,2.9017571343158473,0.7515290945099556,0.7515290945099556,0.01913911106561861,3.0992084028051106,0.8306374202478457,0.8306374202478457,0.021153754335683728,3.3409654383710654,0.9097457459857359,0.9097457459857359,0.02316839760574885,3.625017611135789,0.9888540717236259,0.9888540717236259,0.025183040875813967,3.928822437717794
2021-03-12,513030.SH,513030.SH,-0.0248344370860927,1.0,3.3680850271086094,0.5870214362103405,0.5870214362103405,-0.014578346925753482,2.6228400090670254,0.665290961038386,0.665290961038386,-0.016522126515853948,2.853813935824399,0.7435604858664314,0.7435604858664314,-0.018465906105954413,3.0419787114361263,0.8218300106944768,0.8218300106944768,-0.020409685696054874,3.27277738385253,0.9000995355225223,0.9000995355225223,-0.022353465286155342,3.543985905803563,0.9783690603505676,0.9783690603505676,-0.024297244876255803,3.833362876873236
2021-03-15,513030.SH,513030.SH,-0.0067911714770797,1.0,3.34521178414013,0.5777606942981918,0.5777606942981918,-0.003923671947695644,2.6125488453001555,0.6547954535379508,0.6547954535379508,-0.004446828207388397,2.841123515515937,0.7318302127777097,0.7318302127777097,-0.004969984467081149,3.026860124491097,0.8088649720174685,0.8088649720174685,-0.005493140726773902,3.254799557115625,0.8858997312572275,0.8858997312572275,-0.006016296986466655,3.522664234078397,0.9629344904969863,0.9629344904969863,-0.006539453246159407,3.8082947795643602
2021-03-16,513030.SH,513030.SH,-0.0025641025641024,1.0,3.3366343180269507,0.5772420784287744,0.5772420784287744,-0.0014801078934070192,2.608681991132315,0.6542076888859444,0.6542076888859444,-0.0016774556125279552,2.83635765692895,0.7311732993431144,0.7311732993431144,-0.0018748033316488913,3.021185357045266,0.8081389098002842,0.8081389098002842,-0.002072151050769827,3.2480551207933024,0.8851045202574542,0.8851045202574542,-0.002269498769890763,3.5146695519324176,0.9620701307146241,0.9620701307146241,-0.002466846489011699,3.79890030095827
2021-03-17,513030.SH,513030.SH,0.0025706940874035,1.0,3.34521178414013,0.5830891695080593,0.5830891695080593,0.0014989438804833852,2.61259225903905,0.660834392109134,0.660834392109134,0.0016988030645478367,2.8411760700086943,0.7385796147102085,0.7385796147102085,0.001898662248612288,3.026921567628748,0.816324837311283,0.816324837311283,0.0020985214326767394,3.2548712340788026,0.8940700599123578,0.8940700599123578,0.002298380616741191,3.5227476003048293,0.9718152825134323,0.9718152825134323,0.0024982398008056425,3.8083908648894162
2021-03-18,513030.SH,513030.SH,0.0188034188034187,1.0,3.4081132023034484,0.5832378281538999,0.5832378281538999,0.010966865144774124,2.641244206022212,0.6610028719077533,0.6610028719077533,0.01242911383074401,2.876489370796018,0.7387679156616066,0.7387679156616066,0.013891362516713893,3.0689696324343387,0.8165329594154599,0.8165329594154599,0.015353611202683776,3.304845261521648,0.8942980031693133,0.8942980031693133,0.01681585988865366,3.5819856303746462,0.9720630469231666,0.9720630469231666,0.018278108574623544,3.8780010466124692
2021-03-19,513030.SH,513030.SH,-0.0050335570469798,1.0,3.390958270077089,0.5821903044345741,0.5821903044345741,-0.0029304881095699657,2.6335040712819935,0.659815678359184,0.659815678359184,-0.003321219857512628,2.8669359171778064,0.7374410522837939,0.7374410522837939,-0.00371195160545529,3.05757776568013,0.8150664262084036,0.8150664262084036,-0.004102683353397952,3.291286527881647,0.8926918001330136,0.8926918001330136,-0.0044934151013406145,3.565890282050336,0.9703171740576234,0.9703171740576234,-0.0048841468492832755,3.8590603200191396
2021-03-22,513030.SH,513030.SH,-0.0067453625632377,1.0,3.36808502710861,0.581492355271147,0.581492355271147,-0.003922376764054911,2.623174476104753,0.6590246693073,0.6590246693073,-0.004445360332595566,2.854191353975491,0.7365569833434529,0.7365569833434529,-0.004968343901136221,3.0423866678357636,0.8140892973796058,0.8140892973796058,-0.005491327469676876,3.2732129957605136,0.8916216114157588,0.8916216114157588,-0.006014311038217531,3.544443908765928,0.9691539254519117,0.9691539254519117,-0.006537294606758186,3.8338325058019236
2021-03-23,513030.SH,513030.SH,0.0,1.0,3.36808502710861,0.5807208107128501,0.5807208107128501,0.0,2.623174476104753,0.6581502521412301,0.6581502521412301,0.0,2.854191353975491,0.7355796935696101,0.7355796935696101,0.0,3.0423866678357636,0.8130091349979901,0.8130091349979901,0.0,3.2732129957605136,0.8904385764263701,0.8904385764263701,0.0,3.544443908765928,0.9678680178547502,0.9678680178547502,0.0,3.8338325058019236
2021-03-24,513030.SH,513030.SH,-0.0033955857385399,1.0,3.35664840562437,0.582020859007009,0.582020859007009,-0.0019763017283769414,2.617990291853793,0.6596236402079435,0.6596236402079435,-0.002239808625493867,2.8477985115620466,0.737226421408878,0.737226421408878,-0.002503315522610792,3.0347706140643864,0.8148292026098125,0.8148292026098125,-0.002766822419727718,3.264156596659299,0.8924319838107471,0.8924319838107471,-0.0030303293168446434,3.533703076477283,0.9700347650116815,0.9700347650116815,-0.0032938362139615686,3.82120448945605
2021-03-25,513030.SH,513030.SH,-0.0051107325383304,1.0,3.3394934733980106,0.583263449015695,0.583263449015695,-0.002980903487303327,2.6101863154630798,0.6610319088844545,0.6610319088844545,-0.003378357285610438,2.8381776307125604,0.7388003687532139,0.7388003687532139,-0.0037758110839175483,3.0233118935426546,0.8165688286219731,0.8165688286219731,-0.004173264882224658,3.2505344065643786,0.8943372884907326,0.8943372884907326,-0.004570718680531769,3.517551513814176,0.9721057483594918,0.9721057483594918,-0.004968172478838879,3.8022200864755193
