date,signal,return,asset_component,cash_component,trade_cost,turnover,holding,previous_holding,target,top_score,nav,holding_weight,previous_weight,target_weight
2015-04-03,scheme1_25_main_40_confirm_w75,0.01960888152327067,0.01960888152327067,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.7612685984282312,1.0,1.0,1.0
2015-04-07,scheme1_25_main_40_confirm_w75,0.019282688862704234,0.019282688862704234,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.814513281678078,1.0,1.0,1.0
2015-04-08,scheme1_25_main_40_confirm_w75,-0.015107143820608737,-0.015107143820608737,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.771994024746754,1.0,1.0,1.0
2015-04-09,scheme1_25_main_40_confirm_w75,-0.009063324578409304,-0.009063324578409304,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,2.7468705431710627,1.0,1.0,1.0
2015-04-10,scheme1_25_main_40_confirm_w75,0.02284148599964997,0.024634596543601228,0.0,0.00175,1.75,1.H00905,1.H00852,1.H00905,,2.8096131482257554,0.75,1.0,0.75
2015-04-13,scheme1_25_main_40_confirm_w75,0.01612982720544931,0.016099539712898625,3.0287492550629125e-05,0.0,0.0,1.H00905,1.H00905,1.H00905,,2.8549317228207953,0.75,0.75,0.75
2015-04-14,scheme1_25_main_40_confirm_w75,-0.00024062971652205611,-0.00027091720907262973,3.0287492550629125e-05,0.0,0.0,1.H00905,1.H00905,1.H00905,,2.854244741409643,0.75,0.75,0.75
2015-04-15,scheme1_25_main_40_confirm_w75,-0.02925563916184215,-0.029285926654392808,3.0287492550629125e-05,0.0,0.0,1.H00905,1.H00905,1.H00905,,2.770741987175377,0.75,0.75,0.75
2015-04-16,scheme1_25_main_40_confirm_w75,0.009046750052691621,0.01053230645105635,3.0287492550629125e-05,0.0015,1.5,1.H00016,1.H00905,1.H00016,,2.7958081973938507,0.75,0.75,0.75
2015-04-17,scheme1_25_main_40_confirm_w75,0.012288974995236623,0.012258687502685883,3.0287492550629125e-05,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.8301658144231014,0.75,0.75,0.75
2015-04-20,scheme1_25_main_40_confirm_w75,-0.01639997343670674,-0.01643026092925734,3.0287492550629125e-05,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.783751170245087,0.75,0.75,0.75
2015-04-21,scheme1_25_main_40_confirm_w75,0.011605525944250017,0.011828203074341126,3.0287492550629125e-05,0.00025,0.25,1.H00016,1.H00016,1.H00016,,2.8160580666737025,1.0,0.75,1.0
2015-04-22,scheme1_25_main_40_confirm_w75,0.02639833574076822,0.02639833574076822,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.8903973129832536,1.0,1.0,1.0
2015-04-23,scheme1_25_main_40_confirm_w75,-0.00781459602636092,-0.00781459602636092,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.8678100256266106,1.0,1.0,1.0
2015-04-24,scheme1_25_main_40_confirm_w75,-0.015103319092030998,-0.015103319092030998,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.8244965757142464,1.0,1.0,1.0
2015-04-27,scheme1_25_main_40_confirm_w75,0.026209647226784316,0.026209647226784316,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.898525634556977,1.0,1.0,1.0
2015-04-28,scheme1_25_main_40_confirm_w75,-0.007897265021707178,-0.007897265021707178,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.8756352094486686,1.0,1.0,1.0
2015-04-29,scheme1_25_main_40_confirm_w75,0.0002892809162851062,0.0002892809162851062,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.8764670758369597,1.0,1.0,1.0
2015-04-30,scheme1_25_main_40_confirm_w75,-0.009707714704455084,-0.009707714704455084,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,2.8485431541079764,1.0,1.0,1.0
2015-05-04,scheme1_25_main_40_confirm_w75,0.004856166087139346,0.006617747144642472,0.0,0.00175,1.75,0.399606,1.H00016,0.399606,,2.8623761527707083,0.75,1.0,0.75
2015-05-05,scheme1_25_main_40_confirm_w75,-0.016261649824621638,-0.01629193731717224,3.0287492550629125e-05,0.0,0.0,0.399606,0.399606,0.399606,,2.8158291941080034,0.75,0.75,0.75
2015-05-06,scheme1_25_main_40_confirm_w75,0.016803932630174545,0.017027909686918696,3.0287492550629125e-05,0.00025,0.25,0.399606,0.399606,0.399606,,2.863146198183873,1.0,0.75,1.0
2015-05-07,scheme1_25_main_40_confirm_w75,-0.014233564190918035,-0.014233564190918035,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.8223934229840397,1.0,1.0,1.0
2015-05-08,scheme1_25_main_40_confirm_w75,0.05971869397587026,0.05971869397587026,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.9909430720907326,1.0,1.0,1.0
2015-05-11,scheme1_25_main_40_confirm_w75,0.05825737361729377,0.05825737361729377,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.1651875601095787,1.0,1.0,1.0
2015-05-12,scheme1_25_main_40_confirm_w75,0.03290117303591322,0.03290117303591322,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.269325943715864,1.0,1.0,1.0
2015-05-13,scheme1_25_main_40_confirm_w75,-0.017867173401216685,-0.017867173401216685,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.2109123301743963,1.0,1.0,1.0
2015-05-14,scheme1_25_main_40_confirm_w75,-0.015837572099588693,-0.015837572099588693,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.160059274639801,1.0,1.0,1.0
2015-05-15,scheme1_25_main_40_confirm_w75,0.0011900861189590994,0.0011900861189590994,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.163820017317638,1.0,1.0,1.0
2015-05-18,scheme1_25_main_40_confirm_w75,0.04235375481257586,0.04235375481257586,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.297819674602229,1.0,1.0,1.0
2015-05-19,scheme1_25_main_40_confirm_w75,0.013542293007591466,0.013542293007591466,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.3424797149218923,1.0,1.0,1.0
2015-05-20,scheme1_25_main_40_confirm_w75,0.02518842367051355,0.02518842367051355,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.426671510091442,1.0,1.0,1.0
2015-05-21,scheme1_25_main_40_confirm_w75,0.03557867730900788,0.03557867730900788,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.5485879499929562,1.0,1.0,1.0
2015-05-22,scheme1_25_main_40_confirm_w75,-0.0030141956226722444,-0.0030141956226722444,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.53789181172742,1.0,1.0,1.0
2015-05-25,scheme1_25_main_40_confirm_w75,-0.013843715659909606,-0.013843715659909606,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.4889142434503433,1.0,1.0,1.0
2015-05-26,scheme1_25_main_40_confirm_w75,0.041564925302095324,0.043390859305880713,0.0,0.00175,1.75,1.H00852,0.399606,1.H00852,,3.6339307033647734,0.75,1.0,0.75
2015-05-27,scheme1_25_main_40_confirm_w75,0.010206766326103844,0.010176478833553326,3.0287492550629125e-05,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.6710213848992717,0.75,0.75,0.75
2015-05-28,scheme1_25_main_40_confirm_w75,-0.042093448899430785,-0.04212373639198139,3.0287492550629125e-05,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.5164954338252965,0.75,0.75,0.75
2015-05-29,scheme1_25_main_40_confirm_w75,0.012262003835146418,0.012231716342595733,3.0287492550629125e-05,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.559614714321137,0.75,0.75,0.75
2015-06-01,scheme1_25_main_40_confirm_w75,0.03826385517916164,0.03823356768661096,3.0287492550629125e-05,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.695819296243534,0.75,0.75,0.75
2015-06-02,scheme1_25_main_40_confirm_w75,0.032103405305525134,0.03207311781297456,3.0287492550629125e-05,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.8144676810468208,0.75,0.75,0.75
2015-06-03,scheme1_25_main_40_confirm_w75,0.0042502270720232715,0.004219939579472587,3.0287492550629125e-05,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.8306800348501637,0.75,0.75,0.75
2015-06-04,scheme1_25_main_40_confirm_w75,-0.0024550723281497877,-0.0024853598207003613,3.0287492550629125e-05,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.821275438298607,0.75,0.75,0.75
2015-06-05,scheme1_25_main_40_confirm_w75,0.008058646077648168,0.00828043626603725,3.0287492550629125e-05,0.00025,0.25,1.H00852,1.H00852,1.H00852,,3.8520697446210654,1.0,0.75,1.0
2015-06-08,scheme1_25_main_40_confirm_w75,-0.025278249511854534,-0.025278249511854534,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.7546961644794683,1.0,1.0,1.0
2015-06-09,scheme1_25_main_40_confirm_w75,0.0005055615164399896,0.0005055615164399896,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.756594394366154,1.0,1.0,1.0
2015-06-10,scheme1_25_main_40_confirm_w75,0.025247644112403433,0.025247644112403433,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.8514395527097607,1.0,1.0,1.0
2015-06-11,scheme1_25_main_40_confirm_w75,0.02128649020336537,0.02128649020336537,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.933423183017371,1.0,1.0,1.0
2015-06-12,scheme1_25_main_40_confirm_w75,0.016125245024590118,0.016125245024590118,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.996850595628929,1.0,1.0,1.0
2015-06-15,scheme1_25_main_40_confirm_w75,-0.02159084180315629,-0.019875624145410775,0.0,0.00175,1.75,1.H20955,1.H00852,1.H20955,,3.910555226707854,0.75,1.0,0.75
2015-06-16,scheme1_25_main_40_confirm_w75,-0.02479753331548784,-0.024827820808038498,3.0287492550629125e-05,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.813583103191511,0.75,0.75,0.75
2015-06-17,scheme1_25_main_40_confirm_w75,0.009015182044529224,0.008984894551978595,3.0287492550629125e-05,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.847963249108723,0.75,0.75,0.75
2015-06-18,scheme1_25_main_40_confirm_w75,-0.0220804638023242,-0.02211075129487486,3.0287492550629125e-05,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.762998435874104,0.75,0.75,0.75
2015-06-19,scheme1_25_main_40_confirm_w75,-0.04746059918035206,-0.04749088667290263,3.0287492550629125e-05,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.5844042753927914,0.75,0.75,0.75
2015-06-23,scheme1_25_main_40_confirm_w75,0.014157241610396998,0.014126954117846313,3.0287492550629125e-05,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.6351495527488673,0.75,0.75,0.75
2015-06-24,scheme1_25_main_40_confirm_w75,0.019573811867817703,0.019543524375267074,3.0287492550629125e-05,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.706303286205755,0.75,0.75,0.75
2015-06-25,scheme1_25_main_40_confirm_w75,-0.02927035603630268,-0.02905790043208825,3.0287492550629125e-05,0.00025,0.25,1.H20955,1.H20955,1.H20955,,3.597818469439994,1.0,0.75,1.0
2015-06-26,scheme1_25_main_40_confirm_w75,-0.07743983690459078,-0.07651635325784867,0.0,0.001,1.0,cash,1.H20955,cash,,3.3192039939542366,0.0,1.0,0.0
2015-06-29,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3196061154192003,0.0,0.0,0.0
2015-06-30,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3200082856011672,0.0,0.0,0.0
2015-07-01,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.32041050450604,0.0,0.0,0.0
2015-07-02,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.320812772139721,0.0,0.0,0.0
2015-07-03,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.321215088508114,0.0,0.0,0.0
2015-07-06,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3216174536171232,0.0,0.0,0.0
2015-07-07,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3220198674726533,0.0,0.0,0.0
2015-07-08,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.32242233008061,0.0,0.0,0.0
2015-07-09,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3228248414468995,0.0,0.0,0.0
2015-07-10,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.323227401577429,0.0,0.0,0.0
2015-07-13,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.323630010478106,0.0,0.0,0.0
2015-07-14,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3240326681548398,0.0,0.0,0.0
2015-07-15,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.324435374613539,0.0,0.0,0.0
2015-07-16,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3248381298601135,0.0,0.0,0.0
2015-07-17,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3252409339004743,0.0,0.0,0.0
2015-07-20,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3256437867405326,0.0,0.0,0.0
2015-07-21,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3260466883862003,0.0,0.0,0.0
2015-07-22,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3264496388433904,0.0,0.0,0.0
2015-07-23,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3268526381180163,0.0,0.0,0.0
2015-07-24,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3272556862159925,0.0,0.0,0.0
2015-07-27,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.327658783143234,0.0,0.0,0.0
2015-07-28,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.328061928905656,0.0,0.0,0.0
2015-07-29,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.328465123509175,0.0,0.0,0.0
2015-07-30,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3288683669597083,0.0,0.0,0.0
2015-07-31,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3292716592631737,0.0,0.0,0.0
2015-08-03,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3296750004254894,0.0,0.0,0.0
2015-08-04,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.330078390452575,0.0,0.0,0.0
2015-08-05,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3304818293503504,0.0,0.0,0.0
2015-08-06,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.330885317124736,0.0,0.0,0.0
2015-08-07,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3312888537816536,0.0,0.0,0.0
2015-08-10,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3316924393270253,0.0,0.0,0.0
2015-08-11,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.3320960737667735,0.0,0.0,0.0
2015-08-12,scheme1_25_main_40_confirm_w75,-0.0008789711797676514,0.0,0.0001211499702025165,0.001,1.0,1.H00905,cash,1.H00905,,3.3291672573497157,1.0,0.0,1.0
2015-08-13,scheme1_25_main_40_confirm_w75,0.023770969981567136,0.023770969981567136,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,3.408304792287792,1.0,1.0,1.0
2015-08-14,scheme1_25_main_40_confirm_w75,0.010642642720720463,0.010642642720720463,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,3.4445781624754304,1.0,1.0,1.0
2015-08-17,scheme1_25_main_40_confirm_w75,0.02263257809225605,0.02263257809225605,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,3.5225378467325354,1.0,1.0,1.0
2015-08-18,scheme1_25_main_40_confirm_w75,-0.07473137271138786,-0.07473137271138786,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,3.2592937580183965,1.0,1.0,1.0
2015-08-19,scheme1_25_main_40_confirm_w75,0.022106620204322747,0.022106620204322747,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,3.331345727261229,1.0,1.0,1.0
2015-08-20,scheme1_25_main_40_confirm_w75,-0.03494429395413179,-0.03494429395413179,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,3.2149342029049714,1.0,1.0,1.0
2015-08-21,scheme1_25_main_40_confirm_w75,-0.05421909526500279,-0.05421909526500279,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,,3.040623379086951,1.0,1.0,1.0
2015-08-24,scheme1_25_main_40_confirm_w75,-0.0806119655275841,-0.0796916571847689,0.0,0.001,1.0,cash,1.H00905,cash,,2.7955127520696275,0.0,1.0,0.0
2015-08-25,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.7958514283562415,0.0,0.0,0.0
2015-08-26,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.7961901456734775,0.0,0.0,0.0
2015-08-27,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.796528904026306,0.0,0.0,0.0
2015-08-28,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.7968677034196996,0.0,0.0,0.0
2015-08-31,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.7972065438586293,0.0,0.0,0.0
2015-09-01,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.7975454253480683,0.0,0.0,0.0
2015-09-02,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.7978843478929893,0.0,0.0,0.0
2015-09-07,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.798223311498367,0.0,0.0,0.0
2015-09-08,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.798562316169175,0.0,0.0,0.0
2015-09-09,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.7989013619103886,0.0,0.0,0.0
2015-09-10,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.7992404487269837,0.0,0.0,0.0
2015-09-11,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.7995795766239366,0.0,0.0,0.0
2015-09-14,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.7999187456062242,0.0,0.0,0.0
2015-09-15,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.800257955678824,0.0,0.0,0.0
2015-09-16,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.8005972068467138,0.0,0.0,0.0
2015-09-17,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.8009364991148726,0.0,0.0,0.0
2015-09-18,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.8012758324882796,0.0,0.0,0.0
2015-09-21,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.8016152069719147,0.0,0.0,0.0
2015-09-22,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.8019546225707583,0.0,0.0,0.0
2015-09-23,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.8022940792897915,0.0,0.0,0.0
2015-09-24,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.8026335771339963,0.0,0.0,0.0
2015-09-25,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.8029731161083546,0.0,0.0,0.0
2015-09-28,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.8033126962178496,0.0,0.0,0.0
2015-09-29,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.803652317467465,0.0,0.0,0.0
2015-09-30,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.803991979862184,0.0,0.0,0.0
2015-10-08,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.8043316834069927,0.0,0.0,0.0
2015-10-09,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.804671428106875,0.0,0.0,0.0
2015-10-12,scheme1_25_main_40_confirm_w75,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,2.8050112139668184,0.0,0.0,0.0
2015-10-13,scheme1_25_main_40_confirm_w75,-0.0008789711797676514,0.0,0.0001211499702025165,0.001,1.0,0.399606,cash,0.399606,,2.8025456899508163,1.0,0.0,1.0
2015-10-14,scheme1_25_main_40_confirm_w75,-0.01581378010644685,-0.01581378010644685,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.7582268486716637,1.0,1.0,1.0
2015-10-15,scheme1_25_main_40_confirm_w75,0.043178728794657006,0.043178728794657006,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.877323577724599,1.0,1.0,1.0
2015-10-16,scheme1_25_main_40_confirm_w75,0.01850514569726114,0.01850514569726114,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.9305688697485572,1.0,1.0,1.0
2015-10-19,scheme1_25_main_40_confirm_w75,-0.006297927625324884,-0.006297927625324884,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.912112359105851,1.0,1.0,1.0
2015-10-20,scheme1_25_main_40_confirm_w75,0.03187257348310313,0.03187257348310313,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.004928874262505,1.0,1.0,1.0
2015-10-21,scheme1_25_main_40_confirm_w75,-0.06627650944489505,-0.06627650944489505,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.805772677346208,1.0,1.0,1.0
2015-10-22,scheme1_25_main_40_confirm_w75,0.04836314141150866,0.04836314141150866,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.94146865810925,1.0,1.0,1.0
2015-10-23,scheme1_25_main_40_confirm_w75,0.03264365457393947,0.03264365457393947,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.037488944924638,1.0,1.0,1.0
2015-10-26,scheme1_25_main_40_confirm_w75,-0.004295404604948816,-0.004295404604948816,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.0244417009231275,1.0,1.0,1.0
2015-10-27,scheme1_25_main_40_confirm_w75,0.01443479395588576,0.01443479395588576,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.0680988937075413,1.0,1.0,1.0
2015-10-28,scheme1_25_main_40_confirm_w75,-0.030702351766094704,-0.030702351766094704,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.9739010422197665,1.0,1.0,1.0
2015-10-29,scheme1_25_main_40_confirm_w75,1.561298532015698e-05,1.561298532015698e-05,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.9739474736930824,1.0,1.0,1.0
2015-10-30,scheme1_25_main_40_confirm_w75,-0.00281809985128878,-0.00281809985128878,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.9655665927597274,1.0,1.0,1.0
2015-11-02,scheme1_25_main_40_confirm_w75,-0.01865515365255066,-0.01865515365255066,0.0,0.0,0.0,0.399606,0.399606,0.399606,,2.9102434923049234,1.0,1.0,1.0
2015-11-03,scheme1_25_main_40_confirm_w75,-0.0028887502841895563,-0.0011407465907232739,0.0,0.00175,1.75,1.H00852,0.399606,1.H00852,,2.901836525589467,0.75,1.0,0.75
2015-11-04,scheme1_25_main_40_confirm_w75,0.039732897135279055,0.03970260964272854,3.0287492550629125e-05,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.017134897764109,0.75,0.75,0.75
2015-11-05,scheme1_25_main_40_confirm_w75,-0.00040036520590081004,-0.00043065269845143916,3.0287492550629125e-05,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.015926941929535,0.75,0.75,0.75
2015-11-06,scheme1_25_main_40_confirm_w75,0.017240218078561798,0.01899322172714557,3.0287492550629125e-05,0.00175,1.75,0.399606,1.H00852,0.399606,,3.06792218011741,1.0,0.75,1.0
2015-11-09,scheme1_25_main_40_confirm_w75,0.02374999088781804,0.02374999088781804,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.1407853039397335,1.0,1.0,1.0
2015-11-10,scheme1_25_main_40_confirm_w75,0.008071234788552983,0.008071234788552983,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.166135319548268,1.0,1.0,1.0
2015-11-11,scheme1_25_main_40_confirm_w75,0.021141410110157244,0.021141410110157244,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.2330718848030915,1.0,1.0,1.0
